Run Folder,P1 aux_1_length,P1 ankle_1_length,P1 aux_2_length,P1 ankle_2_length,P1 aux_3_length,P1 ankle_3_length,P1 aux_4_length,P1 ankle_4_length,P1 aux_1_width,P1 ankle_1_width,P1 aux_2_width,P1 ankle_2_width,P1 aux_3_width,P1 ankle_3_width,P1 aux_4_width,P1 ankle_4_width,P1 max fitness,End P1 aux_1_length,End P1 ankle_1_length,End P1 aux_2_length,End P1 ankle_2_length,End P1 aux_3_length,End P1 ankle_3_length,End P1 aux_4_length,End P1 ankle_4_length,End P1 aux_1_width,End P1 ankle_1_width,End P1 aux_2_width,End P1 ankle_2_width,End P1 aux_3_width,End P1 ankle_3_width,End P1 aux_4_width,End P1 ankle_4_width,P2 aux_1_length,P2 ankle_1_length,P2 aux_2_length,P2 ankle_2_length,P2 aux_3_length,P2 ankle_3_length,P2 aux_4_length,P2 ankle_4_length,P2 aux_1_width,P2 ankle_1_width,P2 aux_2_width,P2 ankle_2_width,P2 aux_3_width,P2 ankle_3_width,P2 aux_4_width,P2 ankle_4_width,P2 max fitness,End P2 aux_1_length,End P2 ankle_1_length,End P2 aux_2_length,End P2 ankle_2_length,End P2 aux_3_length,End P2 ankle_3_length,End P2 aux_4_length,End P2 ankle_4_length,End P2 aux_1_width,End P2 ankle_1_width,End P2 aux_2_width,End P2 ankle_2_width,End P2 aux_3_width,End P2 ankle_3_width,End P2 aux_4_width,End P2 ankle_4_width,P3 aux_1_length,P3 ankle_1_length,P3 aux_2_length,P3 ankle_2_length,P3 aux_3_length,P3 ankle_3_length,P3 aux_4_length,P3 ankle_4_length,P3 aux_1_width,P3 ankle_1_width,P3 aux_2_width,P3 ankle_2_width,P3 aux_3_width,P3 ankle_3_width,P3 aux_4_width,P3 ankle_4_width,P3 max fitness,End P3 aux_1_length,End P3 ankle_1_length,End P3 aux_2_length,End P3 ankle_2_length,End P3 aux_3_length,End P3 ankle_3_length,End P3 aux_4_length,End P3 ankle_4_length,End P3 aux_1_width,End P3 ankle_1_width,End P3 aux_2_width,End P3 ankle_2_width,End P3 aux_3_width,End P3 ankle_3_width,End P3 aux_4_width,End P3 ankle_4_width,P4 aux_1_length,P4 ankle_1_length,P4 aux_2_length,P4 ankle_2_length,P4 aux_3_length,P4 ankle_3_length,P4 aux_4_length,P4 ankle_4_length,P4 aux_1_width,P4 ankle_1_width,P4 aux_2_width,P4 ankle_2_width,P4 aux_3_width,P4 ankle_3_width,P4 aux_4_width,P4 ankle_4_width,P4 max fitness,End P4 aux_1_length,End P4 ankle_1_length,End P4 aux_2_length,End P4 ankle_2_length,End P4 aux_3_length,End P4 ankle_3_length,End P4 aux_4_length,End P4 ankle_4_length,End P4 aux_1_width,End P4 ankle_1_width,End P4 aux_2_width,End P4 ankle_2_width,End P4 aux_3_width,End P4 ankle_3_width,End P4 aux_4_width,End P4 ankle_4_width
OurAlgo-MorphEvo-Gen_2547_23-12_03-26-19-276849,0.4636545379558101,0.7329926839569068,1.2751671500576889,0.8547515383443473,1.0805900014655236,1.3693326024489951,0.8609261743699379,1.2796461044004235,0.14680257040572028,0.10235095847253355,0.11709053558966762,0.1746173981814725,0.18808861400709687,0.04823298170639688,0.04440644716511226,0.11513005321748584,3206.9115813020467,1.1085448495269747,1.3981906802623971,1.2816043062051437,0.2612538683894716,1.4035236116015501,0.8416345920493331,1.4841295243646278,1.1284884989344945,0.07185389409090584,0.1546800351401645,0.09442036813550816,0.16456968492205828,0.06622629762602741,0.12748135782202633,0.10226514540516267,0.1799423468491398,1.3704502984025404,0.8345314027714008,0.638897861406428,0.30932398605292727,1.4444181684449333,0.13460457760101807,1.3999719411587481,0.7992176702841401,0.0994658158961421,0.14731195074474476,0.15323326217668476,0.17864816483909918,0.16190308969591788,0.13352762438358495,0.15842779245123143,0.11254123475361258,1027.6112941696388,1.3722644543916835,1.1596746732315866,1.0377127168212323,0.36873921712720736,1.2418266618188085,1.183900370258871,1.156856112845731,0.6747518960152001,0.07381704122058765,0.1877272910087472,0.06971202492802551,0.14682533071357096,0.09765918132868745,0.17732288609987457,0.15367916736505033,0.14801323847723796,0.9857128132479895,0.31124226741674504,1.1571024554197953,0.5568103692027535,0.46135683791845644,0.2847737000147659,0.4255442859322542,0.23188800534055598,0.13491087265983007,0.18696597264269682,0.15175160984640965,0.17646733814851612,0.15691964591987906,0.182127987872086,0.14922717083199363,0.1848819242239539,2945.9800757593025,1.314655078265822,0.8995181267055701,1.2436090242976605,0.9232449273561162,0.3610158908917178,1.3948651831122048,1.3109671524149022,0.5770001917840797,0.08510414801962865,0.07992896372433897,0.1093463347098656,0.1373095452882905,0.08425075339943344,0.07387818997639012,0.16901918128255922,0.15481752292327383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OurAlgo-MorphEvo-Gen_2574_20-12_15-15-17-263879,0.847830988534579,0.24222401689700823,1.0218936033425248,1.037323842240781,1.4329959268253822,0.24000144955540037,0.3883003198697824,0.9809802680058672,0.18179799930009324,0.18853669562909536,0.1810805698427127,0.11934141676784436,0.08476321018957722,0.132118839785746,0.061189737947179135,0.19103032572675713,2913.0004565360164,1.472752658825319,1.3384289648677563,1.127651114092457,1.3126349988068897,0.9561600052778602,0.41565164956453315,1.2396243715989164,1.2110943139177444,0.05984810757133456,0.1607801712045857,0.10245806332062202,0.14358316364282175,0.08166241963709367,0.09725929053689135,0.060543785237688275,0.13296054290116868,0.8304843967586928,1.4539414390753262,1.1337395218887276,1.3576548010943907,1.469617176583816,0.34559759249054006,0.29441561762161395,0.2633257942614836,0.12885546786286806,0.1767673139692622,0.10757095782222748,0.053861828559046795,0.15979191713692542,0.12711870973292924,0.05122274537543352,0.16513573855554248,2305.483970123333,1.4088035013269384,0.6869104016316182,1.3661542234661126,0.6436302932734264,1.2362611900188023,0.5272573559824377,1.26183902575669,1.3001917873020465,0.06422790971273487,0.10232257097689906,0.08689141309893178,0.13650833262924816,0.06885249380067379,0.16839601325359102,0.0975379990462981,0.10070431016433082,0.3081076985524679,0.6530089107019286,0.6369289953323591,0.7267998468144126,0.7369632853541691,0.5712596913325855,0.5534761634869481,0.5619110485713352,0.07576510009541232,0.10770699325886655,0.16107074773453384,0.07905486681484605,0.18896630934683145,0.10017119309979375,0.18275835437539728,0.10252681576097074,1038.3332992776957,0.14756105703558398,1.1953845132388805,0.5520972834443441,0.8892993759330997,0.2970774374128644,0.6020572669064763,0.9024545308324199,0.30684633287035074,0.15634227055939443,0.16372496124962757,0.14191513501510072,0.06442478944004447,0.09530728143916625,0.16545158054946751,0.12154632916226799,0.07514362669721342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OurAlgo-MorphEvo-Gen_2603_21-12_00-53-32-314415,1.142092630772268,0.9168976803485764,0.7831811377569416,1.450716171601569,0.3667917605502616,0.6826377471277135,0.27500647637943976,1.354226405042469,0.08312227644123363,0.1314616890925699,0.06504754809929111,0.08335460720459266,0.1183664538436736,0.18230275890676834,0.07972000075759528,0.08275016197889509,3030.7290506661047,1.4238461853954876,1.436275056606597,1.3377869296321268,1.0482680188886662,0.5108728221625909,0.2678840966899848,1.0772535927489304,0.6616726328213837,0.08911111776112565,0.1843852521986361,0.10200505929918709,0.11117045256977968,0.06452257471111314,0.17488160924125382,0.07063798204443697,0.16706708251549549,0.970303830120198,0.5005962620622431,0.5429318507364692,0.2278746917863087,0.851107127666051,0.9349651328005668,1.437371789193258,0.6756887925047304,0.19451163639696215,0.16126972337697312,0.12491950311647773,0.07125226382613181,0.1881301577190308,0.15944166841238278,0.10980493856590634,0.07758743518963093,1029.3906626021662,1.3347433613206665,1.1264717373343536,0.8844730829293089,0.6653511184808758,0.9853752231690573,1.0214133850027038,1.2253622350696034,0.6148301256907638,0.08553225519522065,0.08095701823950188,0.0796014261846726,0.13380813614383383,0.06786060685885706,0.17872876022122755,0.09296327570735582,0.10531774584339076,0.15475634591125953,0.2932716809648015,0.649605774228005,0.6759303751365381,1.310149650426169,1.0494468471533,1.0265458040464364,0.4752944537060908,0.0513821166865088,0.13083430224083303,0.05467451872839378,0.16094600914444965,0.14668660402939582,0.09400796147824615,0.055092784498465205,0.18272353000549804,1019.0380267341184,0.3798879707556362,0.24196676256204597,0.12578027589027097,0.526985681344611,1.2830614523311135,1.4279432121804894,0.3533906191616252,0.41823721842127404,0.07178535825612992,0.0836543571157346,0.11397930357278313,0.13911956803442527,0.11287819001177571,0.17190574396070127,0.11833040478309297,0.1874454989432059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OurAlgo-MorphEvo-Gen_2634_23-12_19-22-56-754507,0.8994061161519411,0.7351951282555611,0.7485594443350063,1.1638117198178572,1.3807892232616115,0.4962850050484422,1.0334540684341664,1.2304449338332277,0.15869177154472314,0.0781116057705257,0.16305316716907625,0.18820918029766595,0.07516484218408595,0.1254140755889485,0.1539795533971287,0.06939871611760554,3446.025118735522,1.4137810268487554,0.942439370586924,1.433971396681281,0.6043467835035319,1.3810154227267628,0.39832047898504347,1.1660702531499143,1.4920506411682757,0.06817788641051592,0.17025107363918784,0.06024856203182215,0.18020918699414268,0.11233907408540501,0.1813570859197502,0.0774365033657907,0.09004132415795438,0.9210232362890043,1.117289615736502,1.2125565996745569,0.7097172514044756,1.1614706958338152,0.4000743487836803,0.7252182242360039,0.3437750155545956,0.10479842776362867,0.09858912899896446,0.18676662280686435,0.16644468000772267,0.10823177397282607,0.11658295285634769,0.1618771124046552,0.17005111452035032,996.9475774336586,0.8872269603774393,1.2348250178860447,1.4093204133951336,1.0340275343600305,0.6065882554695697,0.9455246696527267,1.0421265791920926,0.23317485491046797,0.1117388923343514,0.07773222634627794,0.10818049637823238,0.16227431502540635,0.07583017866266448,0.1823871913585304,0.148986875169034,0.0867086234150124,0.8019260329436589,1.1280477192147862,1.184773406399744,0.6931114351954654,1.3430048129222787,0.30682291794150346,0.6941324708573846,0.26149791276867895,0.08220106743557862,0.07019867042158232,0.17661256283241897,0.15126076387122522,0.13167889115256748,0.1949142442655427,0.08870592760064856,0.18875983846417588,1059.296702352509,1.031328536014063,0.7712185106142074,1.2999044783456801,1.1094431567421825,1.225654473397151,0.2509678917221426,0.7975166630416861,1.3530670884404719,0.06028937104355411,0.14441914920711396,0.05877407842657592,0.18581179433650152,0.12137328399906751,0.0948970854658919,0.07277318770686123,0.09609955775553385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OurAlgo-MorphEvo-Gen_2650_20-12_15-11-18-448695,1.0006350741964585,0.46338538676810265,0.2256407022270075,0.22647261415191355,1.4644140918185171,0.3390964065717157,1.225443554732535,1.2062927624842126,0.09750800420786677,0.1861428709704488,0.08316349769454831,0.10801496527353761,0.15194450529939635,0.15236249304187832,0.07752483866843267,0.1951241094708318,3052.664300750224,1.3738006865185488,1.4415963720060858,1.2776355361967522,1.1725319340324383,1.4846397631020174,0.5498628350409889,1.3796673704664728,1.3902842613310549,0.08679885385372291,0.13058959320153002,0.050542799905120325,0.09777501270448674,0.0904852748213979,0.17750986018433978,0.07669620261827989,0.09783629485501812,0.24894494008018841,0.5416727242622317,0.7186548076007554,1.123670042094705,1.1256630584484182,0.27363667252784896,1.0833089392908306,0.8414200155653461,0.11628689501920153,0.14452827120350112,0.18892923865612404,0.06338944092112242,0.06228988248845792,0.11782730888015024,0.17666288418164428,0.1898195901406197,1008.3434643872316,0.6144741253531478,0.9723339762968627,0.3070619730396784,1.2015210320317824,1.0007425924852016,0.3320989870064979,0.915042538992763,0.8014050527889407,0.09509046996039984,0.16916525434356225,0.1678465975818997,0.08324346375971241,0.062272063183373014,0.06398565553836766,0.07996883507291047,0.1375465897600733,0.22433805313669575,0.8583674987051793,1.2120165565324115,0.5586615681472866,1.4609215812561336,1.32992609383661,1.2711166727206642,0.8930178662880397,0.06121896949656905,0.08705073668427382,0.0939089353675576,0.0586270515318537,0.18810667169935033,0.13912780703695085,0.12378908504571154,0.10920900439554247,3079.6547903762366,1.2105845581193888,1.204493269929168,1.3314250757691486,1.2485567698557962,1.4027444303963237,0.5873117716449769,1.3041046486255992,0.15943378874089842,0.07573110239274208,0.08799170819613665,0.11461165181942974,0.15244015661137217,0.056759334361657365,0.08412940892776927,0.06875783217884697,0.0567475442954429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OurAlgo-MorphEvo-Gen_2704_20-12_15-15-23-573144,0.6983915305001075,0.6308317371927719,0.9396592714746645,0.2598167051832534,0.6072989562791347,1.0470602739122707,0.4499817304627198,0.19371715608244078,0.1541391203261597,0.16123594841796993,0.11850312587014684,0.2058031528934866,0.04482375102552097,0.08632071907852032,0.06218644335858092,0.18781836738792784,3286.079826286163,1.3542822633386664,0.8765229722830639,1.250412239557693,1.4066462151754826,1.327165753794565,1.2342037381729667,1.396750838923445,1.4051009963527512,0.0589692064110197,0.17490422954846838,0.05357989920683737,0.11101721934322671,0.0854970411761862,0.15103896362477476,0.0819880333707986,0.08966576010053459,0.5660217989898277,0.13961579368673993,1.0228985705777842,1.3561467856070486,0.763516894031327,1.2601808716731648,0.3651649390673405,0.6160610311188923,0.14814769868675284,0.13677933304227136,0.17581759571400357,0.13768907160111182,0.18094265611364818,0.15249101629907263,0.16915547099670913,0.09954270260269993,1003.3991681084148,0.5394687336890895,0.3310299294229788,1.1423365915706276,0.7094773648015271,1.4004403057943215,1.3372970431270297,0.13569590845603208,0.3493188560422934,0.10292944057540175,0.06432880141409171,0.1360154049878552,0.10539079280994146,0.11859172015290173,0.17378413048077862,0.09076090876972114,0.14501360316451828,0.20651854696200855,1.356951711534184,1.2057747461586552,1.4245217121859195,0.9813866947016965,0.6498451938122418,1.112563006246735,1.2550555344522674,0.16455554060247146,0.07990976408959446,0.14515175929337798,0.1568357356316037,0.16696793820458608,0.10200507169601761,0.1140007862649334,0.0694815479205674,2535.1557928385764,1.3384859629961239,1.3394541814099132,1.4150328285917113,1.2839660732713902,0.9062501309092923,0.16089145439520702,1.417375844460485,0.36050055991718366,0.06735608411943265,0.1455639310447053,0.08066012975778847,0.08982480075223895,0.1086705299784354,0.0719322497171366,0.06926157356766299,0.08770015489408997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OurAlgo-MorphEvo-Gen_2709_20-12_23-25-15-742896,1.4026135428429436,0.37443047096201026,0.7605719440443068,1.115155818927816,0.4225493604503445,1.2848724993415408,0.2856816481634744,1.3613333501446394,0.07721498896038066,0.18461261324468178,0.18872821580929364,0.1755702213022432,0.15300863911020435,0.14821588604198524,0.19960995490601774,0.1680456394806747,3247.855113042796,1.1886920996557202,1.3468596663908974,1.4100969765729332,1.181742616969926,1.1495114009508778,1.2463611338099514,1.456783662018485,0.8335987803826344,0.06404005291384285,0.09379884041083245,0.07147588838951607,0.1779666129948569,0.0980297220642177,0.1269660713218363,0.101964751986507,0.19537091704360088,1.065616655841075,1.436364258778435,0.6058397045198884,0.30083557511046566,0.6832571702682075,0.5477226116618326,0.30942985467643624,0.28527299533252215,0.16717956054729383,0.17634712867062416,0.09791358271997465,0.11183468188603299,0.07624607234529945,0.0684279012443568,0.17134984799475964,0.07542916638884886,2192.866337164668,1.3342888511041264,0.8366449953867219,1.073050588983266,0.33877095874506785,1.1095772437732412,1.153902571488589,1.3253611464406392,1.3577587117847119,0.09361150130540667,0.14645158423771262,0.0862659511163888,0.11188103236723271,0.07294844279448606,0.1237581410525153,0.09394950033720549,0.12995974299084084,0.3109657619209864,1.015215715032379,0.7768831594238118,1.0687243983864503,0.6524855043332045,1.4334002614615664,0.3368154662550054,0.39507305356542316,0.10571962444148635,0.17331474230216326,0.09536648586245461,0.05070554506750652,0.1803413152553006,0.103055749791605,0.13028867381879897,0.10021327356290058,1018.2288913816168,0.15855051930580222,1.371564505829776,0.2353051624228817,1.2675468701586317,1.3216068313254774,1.409270366875035,0.16929290053451718,0.36098028351943173,0.06891444284962181,0.16061597166417024,0.08689483162520198,0.08170799272082946,0.07445740896180014,0.1813412254617025,0.11515415196547898,0.15891303366789233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OurAlgo-MorphEvo-Gen_2709_23-12_11-53-48-273668,0.13146308923695627,0.8882589192165746,0.35763242553871877,0.249610532264521,0.3762633907769934,0.4084996016465096,0.49666312752350783,0.5795323205926145,0.13551364888728953,0.06784214153474044,0.06968710908263123,0.04832836188034478,0.11627237681095821,0.06671548984446014,0.11415730999477662,0.0975779309560971,3234.1298472358326,1.2733233225271503,1.1008848698945157,1.301911783504547,0.6207907006249294,1.2949239149432932,0.4419466530438389,1.3256577696239982,0.4473537215857305,0.10251195453142822,0.08555815947264737,0.06437512216399846,0.1511981192793584,0.056106751697881346,0.1597276492101172,0.1607229834521854,0.1743661236948094,0.8608168532200351,0.2224169016355384,0.3645712230389928,0.4910716089996695,0.7887857920727702,0.9554128250422504,0.20419618200245448,0.4228461383704532,0.08604693681271203,0.11820587242543519,0.1946623100262232,0.19144526770120054,0.17907521136241836,0.1586754015188749,0.06979231014065099,0.14370934999926208,1997.730325790084,0.5634825277792006,1.4475419295297887,1.3688171498005686,0.6859209426609125,1.4813164715335967,0.19081700669383894,1.4836486310947516,0.5452567053212949,0.06457550622676073,0.09536680542793631,0.06781273968890046,0.16358979669714602,0.06279371288241706,0.16002060377398936,0.0560838441691557,0.18350036257868077,0.6285132974777548,1.1688656247627076,0.13679030449900986,1.2218810746348359,0.6292373665789505,0.9501593622237318,0.6448287461362489,0.916421982099898,0.08910798983675469,0.17638689960898069,0.15438786552522796,0.14740646620034106,0.16276312854829106,0.13005277625879866,0.1802894446551048,0.11269814438621434,1052.9649665612778,0.846456202549779,0.3312590593963007,1.3784087755899175,1.1914431740764417,1.1262096924998057,0.7495041463271459,0.4162953140472241,1.3584449852618719,0.09780420831728667,0.1421537592553774,0.10352405207571658,0.17404849487406343,0.07258501785591581,0.1427912232485082,0.09272667306294972,0.09345148084038754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OurAlgo-MorphEvo-Gen_2727_20-12_15-58-21-385060,0.5491721726727108,0.7322203381761999,0.9694678220486477,1.3370960913044163,0.3854116700843556,0.2612995155532938,0.3303287267115002,0.8508597859063003,0.18228402120683596,0.08390945849372027,0.11934344347617278,0.12705921555274377,0.11848644472899637,0.14041350438080202,0.1070924909426369,0.19822840728764424,3234.4075624972115,1.3591607988696977,0.9809769456241277,1.3188997810160612,1.2567376636144538,1.3560090995565222,0.9563355849143238,1.3459683836345944,1.2655401056757762,0.1927916504722469,0.067818620665397,0.09826610918359582,0.0953831168008916,0.06380463200887251,0.14252752982884181,0.05930992928119588,0.10755856069151959,1.1746700881991998,0.44348118265408065,1.3791951724724463,0.957181520538579,0.46250288471537904,1.1020753733739135,1.1889250247252838,0.7529928652207485,0.11087744728816233,0.05966559057480526,0.09170023241315153,0.12235452152703119,0.09045602449511843,0.09881985232003467,0.14597122385024347,0.0832998652052334,1662.8285196440909,1.2017435867283817,1.3201637464271252,1.0947283641301733,1.044798711309289,1.2343766263415563,0.9621691224223989,1.4006728360584715,0.3538377059241854,0.10351427104500668,0.08994679728269694,0.09306504247004546,0.15093935838179284,0.05770062546030111,0.12607383983918,0.07065272920777613,0.09697935582744771,1.0167245211273928,0.2928012686270052,1.4365332116271485,0.49178021571516084,0.49115990466978154,0.599449928599919,0.4915143977729826,0.5086997020738013,0.15224556784126886,0.08438685516547753,0.06016254752739078,0.09332023951350665,0.15697109992022967,0.17017242730788432,0.06031305954242014,0.08867456702366358,1054.727449644104,0.860220236299251,1.0788941170348707,0.42747862447236334,1.471565542470747,0.3323628860790741,1.3108025788856967,1.3472049501115326,0.8200065033225556,0.07908814824611471,0.19979169996548918,0.07171224863139966,0.07568726762407496,0.09701664946127024,0.17247502570763296,0.09037419020797864,0.08436766606088034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OurAlgo-MorphEvo-Gen_2761_20-12_15-58-21-765051,1.4420963709580639,0.9045396642924031,0.38728103583070694,1.1295990747708506,1.3282717043724581,1.2706347452530022,0.10189273814140565,1.2121618729759134,0.08110867896821367,0.12574752569741757,0.11946485071631567,0.15023223216493461,0.10967785550611915,0.1153130372815689,0.1299673709369539,0.1914013922807788,3283.9494848263976,1.350447170931942,1.3512909966549282,1.2112860810209818,0.5602951118391155,1.349428409326608,1.3290479121891088,1.4283591635215203,1.2057454355422876,0.08582852019022026,0.08338190371804571,0.05521563587937389,0.18722464856372484,0.06690021064067815,0.10033191822965509,0.09427992881190898,0.1719414433193705,0.5683575482140306,0.3756532679545303,0.5993845745018527,0.9330108995783659,1.183241161102156,0.38065945385518046,0.8406251251324124,1.4379937243402994,0.19077997389214457,0.17864191607434193,0.19476384547188147,0.17067907197254095,0.15890201314819116,0.14569904562023842,0.07080027187035468,0.10607270999770546,1036.3508344164595,0.7809370432078538,0.32437100402503877,1.4523534124396411,1.3387752275255127,1.4630005661939398,0.4838684285791997,1.1663158635462147,1.2676399074478961,0.0884221353318145,0.12970707467308334,0.10235152428525829,0.19971695576597048,0.0562935762762532,0.12240465085371544,0.09266887092036921,0.12418389959657794,1.3613494957529473,0.17426240343198773,0.5866907163982908,1.1215600228236218,0.419337325959547,1.4158387850543492,0.25382611158090373,1.258144725328274,0.1321105309101835,0.16690427770855398,0.14033389767443868,0.05846891957530974,0.08273855194562615,0.15818948353844503,0.09342116637747998,0.1911375922539973,2921.873731004292,1.448641390626627,1.4168532837474408,1.2964229493397617,0.6356628873143539,0.9091954626680606,0.18206461980566424,1.1810563489092125,1.2840700565458312,0.08554561225530015,0.17304954498734587,0.06700230106742987,0.08891102717506946,0.06321978824003824,0.17216619992596624,0.09356126839901074,0.07433839008931328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OurAlgo-MorphEvo-Gen_2833_22-12_20-30-41-911870,1.4811223468980825,0.3196787003725153,1.1221268587023525,1.2131429457532663,1.2258476326097127,1.3163663926442433,1.3287183585295814,0.314978528892873,0.1976430568000671,0.1999175183722654,0.13973967671969736,0.1303500096134463,0.055812419499413124,0.05871574005838627,0.12667926973992696,0.17100092406093725,3466.972886796588,1.3585012925835311,1.195174577507157,1.2427510974692373,1.3256582768265517,1.4471597906130578,1.041017571851343,1.4794649396310784,1.4342246576735818,0.08729685685376717,0.18602282956393096,0.07263930975809813,0.08409869527997554,0.07309161069505186,0.17271380527436958,0.07849313919618836,0.09507612881754748,0.2499547565402036,0.14359307797719412,0.9397268631939878,0.632719892745055,1.3192206497064642,1.3849539878909485,0.9355838708049247,1.1401844048860454,0.19207175228741014,0.11323127393448083,0.15320225641547344,0.19504919374283852,0.19568041866272573,0.15132364560915146,0.17946774804992227,0.1889884246014619,1012.8456380790489,1.225958062812947,0.2385681902206187,1.1540642800039578,1.3075370063253597,1.1417989350372846,1.088470694104163,1.3988359329692486,1.3194517191068105,0.11886346195693435,0.11039734165069459,0.07553365434075504,0.16816150155478016,0.06340240881647433,0.1302110693365011,0.0916832451790312,0.11679813171724564,1.3254829903724612,0.909337045348784,1.3734628683557366,1.3551107183488562,0.11399084956628758,0.5321343827586453,0.2747996689636305,1.408175680033498,0.17260742360041206,0.14223912674677625,0.1509755217999163,0.0580175264464263,0.0961662099816945,0.12902646295974057,0.13027334974603097,0.14320642229839495,3068.524257690171,1.3906539963018054,1.3454605123519143,1.3018125916910297,0.6699970325895612,0.8852790749262933,1.401927237342857,1.237870430299913,0.9459160962090052,0.07354628336860156,0.09852310370646103,0.0695005749975589,0.1382302189548626,0.08717285756748253,0.07767475498825321,0.1209422878680098,0.13341798689479012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OurAlgo-MorphEvo-Gen_2869_23-12_05-43-57-468891,0.4461846755316274,0.4408821541265016,1.0228509940512611,1.0183786879060275,0.25382893609550905,0.5087154321795582,0.2884962514381313,1.2177779427155482,0.1874742334071119,0.10318238481983241,0.0672096687373801,0.11978554778179398,0.15473565152666857,0.04188715933052725,0.13838545300993918,0.13529702702372196,3736.521707731632,1.4843979485171253,1.2874665674764265,1.3118835969756202,1.1890681572536677,1.3758295186824503,0.5628846253207505,1.289920722835931,1.171629564447823,0.11902798631856933,0.11042511929287831,0.07851399497023064,0.13283688948407263,0.09236344561857576,0.13692286344884258,0.09524079881087394,0.10384166503577741,0.9274017549375421,1.2248119948570158,0.20420261938223205,0.37901962112661225,0.5496671154087063,0.6329044639556018,0.49590420425232196,0.5141006952836309,0.15924476909365337,0.0886054225841319,0.08799805658395277,0.15462609648756084,0.13095920518796636,0.09982865534007626,0.12375948546110427,0.18205566537842632,2141.157278019562,0.8448948546943287,1.2994092650896991,1.3051923162452348,0.38613045673938085,1.4774919902095758,0.9413344374064173,1.3668545945864707,0.9986279204412366,0.07339106064817345,0.12772584168481607,0.11040910681656184,0.17236626162685448,0.08574862325740222,0.12607731918391635,0.09377406033588588,0.19637153815900973,0.17833892924397243,0.76340957122007,0.5735310995441688,0.806611512523341,0.46478599709114876,0.8646943837989336,0.962089297791011,1.079140224820495,0.1827773245125925,0.19425817002244128,0.18868562449561993,0.18895147531438677,0.12591894893342578,0.06229484568940992,0.10164093261738522,0.12314017580956998,1008.0698551618808,0.9468797006902603,0.29203770065075796,1.2895518504026842,1.3622109962999487,1.4478381654994013,1.3122003088015444,0.1263015421647805,0.16174425533060888,0.14617203265648815,0.12526256091089769,0.13804234713742855,0.1631194699505651,0.14272842391580287,0.1815685694086667,0.13069592694660126,0.0757177998048367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OurAlgo-MorphEvo-Gen_2896_22-12_11-39-40-997430,0.5369074748985541,1.364089449413239,1.2898311272039757,0.821097075392056,0.9617562634326152,0.4671861557604438,0.646428750257529,1.1643790660872253,0.17188579545736957,0.04247844209130089,0.12923946826364982,0.15809227144078958,0.19986759759517478,0.14409731489015884,0.18526392046918289,0.13304311413923747,3466.9483328177075,1.3082713145903013,0.8340918828739993,1.4715854501477206,0.35124894886420704,1.06737029437873,0.7360430791626179,1.4481828433680697,1.214403546056871,0.10234428405155321,0.13918888554717432,0.1076505684202565,0.16556689511741218,0.11122424844933741,0.07882199914520661,0.1798253193340719,0.05928462614921405,0.9341952504558818,0.7807985505342249,0.38436615343507075,0.8574124159804286,1.1800116698629086,1.1305846909408905,0.9823397540588688,1.2854626460665763,0.06993071337920706,0.17138347937649281,0.16882986917207116,0.08156259925853131,0.13715444966441384,0.0651598986082389,0.10522786881194579,0.1446360040277316,1018.171277479521,0.8293244139331638,0.7741547954461798,0.5407889855663408,0.8003536468805165,0.4921355369403851,0.5123471725579805,1.221958058673938,1.337201618070338,0.10579248262970072,0.1331574338607227,0.12305678697475492,0.15886900539253504,0.07328025874236578,0.10155814441598764,0.09941723583907827,0.12581675873456302,0.6054447750355844,1.0864736753597573,1.438854429985958,0.5865652451644212,0.40312343611700285,0.8134342272691704,0.8229824184997816,1.4714028639108168,0.0807665258890003,0.09661045669031483,0.10838986641232563,0.18520353183166968,0.0572288707290152,0.07528894025267437,0.06015635992413239,0.07079479581488617,1143.2210555336335,1.215075501068739,1.4072131271132635,0.17047804314460135,1.3144636319052148,0.489271717313171,0.7412415985438964,0.26901519785977934,1.411383331780092,0.08546874767036419,0.1884686037058932,0.07119707338149592,0.08106131775162345,0.10266011770314612,0.09410920345707074,0.11372931501220716,0.140335551217864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
