mean_eval,median_eval,pop_best_eval,best_eval,worst_eval
-3.3528203662212844e+47,-7.408805796705598e+46,416.9552562325031,416.9552562325031,-1.6452275394487818e+48
328.94563697461496,309.2126677116512,461.6447384724587,461.6447384724587,-1.6452275394487818e+48
328.56307597494526,325.0166449204023,389.6016331239863,461.6447384724587,-1.6452275394487818e+48
226.89279078313618,324.5707714895579,508.00939501004206,508.00939501004206,-1.6452275394487818e+48
286.9026248338677,321.6723687920304,403.5847384556504,508.00939501004206,-1.6452275394487818e+48
311.548047546958,331.3530966590852,537.4531992439222,537.4531992439222,-1.6452275394487818e+48
368.35178232629454,320.06380831673005,981.4085338963133,981.4085338963133,-1.6452275394487818e+48
309.56447084994244,304.4271550922778,469.5934820207518,981.4085338963133,-1.6452275394487818e+48
335.31229550347035,312.60390811078656,509.6999954705566,981.4085338963133,-1.6452275394487818e+48
346.78937661191674,336.50790423167143,444.47419767493403,981.4085338963133,-1.6452275394487818e+48
348.5021625713332,333.44675360807616,528.9713471462339,981.4085338963133,-1.6452275394487818e+48
348.73221497017346,339.17310577051325,519.4380458887333,981.4085338963133,-1.6452275394487818e+48
379.8953613761351,334.2289583907855,625.8159451323094,981.4085338963133,-1.6452275394487818e+48
360.1662007414606,331.0943336989051,605.7884505798083,981.4085338963133,-1.6452275394487818e+48
298.40048658917783,309.69095211470096,348.58485472759855,981.4085338963133,-1.6452275394487818e+48
309.4072185985564,306.7021063079886,645.3326937788005,981.4085338963133,-1.6452275394487818e+48
359.58400233499617,338.4379548659642,734.6743132032508,981.4085338963133,-1.6452275394487818e+48
395.40656928048014,344.410333767282,941.3723578279014,981.4085338963133,-1.6452275394487818e+48
370.8610603638718,350.9356352556348,657.5049592770592,981.4085338963133,-1.6452275394487818e+48
346.66077981332234,338.7692006783511,488.37404660316815,981.4085338963133,-1.6452275394487818e+48
437.42655113290994,380.7681490090621,978.5848732514003,981.4085338963133,-1.6452275394487818e+48
352.60261256022886,319.5210965485891,776.0263874120158,981.4085338963133,-1.6452275394487818e+48
325.92083205301805,311.71809054793965,649.642582933077,981.4085338963133,-1.6452275394487818e+48
483.75068300255765,361.04943864354755,984.9174288355582,984.9174288355582,-1.6452275394487818e+48
455.00358728623144,372.59551225374986,1011.1281627921267,1011.1281627921267,-1.6452275394487818e+48
455.439786435971,353.16433370080034,993.5887038198243,1011.1281627921267,-1.6452275394487818e+48
386.5112460604341,336.09096871734107,964.2063954144535,1011.1281627921267,-1.6452275394487818e+48
500.44746411560175,386.41072777851707,1003.7012952777687,1011.1281627921267,-1.6452275394487818e+48
422.10387391604434,332.41813241373916,925.0982647618906,1011.1281627921267,-1.6452275394487818e+48
439.330991005702,333.9662442914305,935.2313418484048,1011.1281627921267,-1.6452275394487818e+48
468.63164169556495,409.2311757950191,978.8759476790907,1011.1281627921267,-1.6452275394487818e+48
557.9874973305261,425.1396832306617,975.2644470636126,1011.1281627921267,-1.6452275394487818e+48
686.2001949155062,765.9770422022282,964.6700315268872,1011.1281627921267,-1.6452275394487818e+48
767.8973910522933,948.1846818206118,990.9644794263326,1011.1281627921267,-1.6452275394487818e+48
849.4649126637705,933.138759214139,970.1091162333415,1011.1281627921267,-1.6452275394487818e+48
600.0540263354992,528.6105909339608,928.3994985178746,1011.1281627921267,-1.6452275394487818e+48
661.0396735548065,753.7674481760143,927.0748649381252,1011.1281627921267,-1.6452275394487818e+48
773.7625378128987,929.848122650342,971.7894733349561,1011.1281627921267,-1.6452275394487818e+48
790.0816642557822,927.1731322886208,975.5880168669232,1011.1281627921267,-1.6452275394487818e+48
819.6226496735318,921.2993639533003,946.9589316226545,1011.1281627921267,-1.6452275394487818e+48
759.0616615207881,928.3535202576813,977.0390257498253,1011.1281627921267,-1.6452275394487818e+48
915.9491803812306,931.6062569914945,981.0163317654552,1011.1281627921267,-1.6452275394487818e+48
729.4367802615754,901.6745970169372,945.2955608908951,1011.1281627921267,-1.6452275394487818e+48
538.3461424341097,434.19679805205766,936.7878338538102,1011.1281627921267,-1.6452275394487818e+48
674.4973860924525,739.7270146303252,991.644009243434,1011.1281627921267,-1.6452275394487818e+48
856.6760561813641,940.2238889358315,982.4345507394662,1011.1281627921267,-1.6452275394487818e+48
819.6824877110888,943.6515771297294,974.8924939659125,1011.1281627921267,-1.6452275394487818e+48
693.4989227861881,752.7242758561929,991.7913761379042,1011.1281627921267,-1.6452275394487818e+48
723.1201858395162,942.5877146876019,980.9709723609488,1011.1281627921267,-1.6452275394487818e+48
683.7950840441209,779.8491774329252,932.2620528797377,1011.1281627921267,-1.6452275394487818e+48
686.2430318887634,895.5236828123889,947.3219539446673,1011.1281627921267,-1.6452275394487818e+48
695.4826293882775,932.9093691032452,987.2382698342388,1011.1281627921267,-1.6452275394487818e+48
804.6013008523521,955.7769932219289,983.9381127819399,1011.1281627921267,-1.6452275394487818e+48
800.2044088675902,961.6094228749627,998.0637924010608,1011.1281627921267,-1.6452275394487818e+48
599.9719340123236,435.87211933574525,993.3400213860858,1011.1281627921267,-1.6452275394487818e+48
711.4353781648425,736.4985657582398,983.2172188714737,1011.1281627921267,-1.6452275394487818e+48
616.3929798708511,523.7567017934654,951.206107441128,1011.1281627921267,-1.6452275394487818e+48
632.4584754258173,541.0136228801483,951.4691423073356,1011.1281627921267,-1.6452275394487818e+48
682.7409338909551,950.4788049385701,994.921883145363,1011.1281627921267,-1.6452275394487818e+48
703.5034634286641,882.6981358715517,967.9889453539753,1011.1281627921267,-1.6452275394487818e+48
735.4262749672287,945.0818127050344,993.2641018107744,1011.1281627921267,-1.6452275394487818e+48
628.0081111674729,547.7985113348541,996.0378167873118,1011.1281627921267,-1.6452275394487818e+48
814.0343713448221,972.4513021992037,995.1901950820838,1011.1281627921267,-1.6452275394487818e+48
565.4873912748669,440.6889465887871,958.7594705300501,1011.1281627921267,-1.6452275394487818e+48
568.8484663795502,494.9918251998423,943.6480595627003,1011.1281627921267,-1.6452275394487818e+48
652.2003646440551,483.0583143331947,992.7482066594043,1011.1281627921267,-1.6452275394487818e+48
788.3608395465717,954.9591396623601,1004.5635342009623,1011.1281627921267,-1.6452275394487818e+48
728.0624455494726,856.5246180429951,1009.2087214659881,1011.1281627921267,-1.6452275394487818e+48
646.7408720899515,456.62325119550684,999.1827279848474,1011.1281627921267,-1.6452275394487818e+48
792.992035328802,968.017002373634,994.2916780561692,1011.1281627921267,-1.6452275394487818e+48
504.94646676998025,366.3167958162177,956.8899333506662,1011.1281627921267,-1.6452275394487818e+48
571.5004421236407,503.2323973474932,931.5092959978457,1011.1281627921267,-1.6452275394487818e+48
652.852502961837,555.2992211528232,990.2919336068413,1011.1281627921267,-1.6452275394487818e+48
786.0125212665909,944.6961066195258,991.7122655893148,1011.1281627921267,-1.6452275394487818e+48
676.9841204703097,653.9434285842143,984.190864949647,1011.1281627921267,-1.6452275394487818e+48
631.5150042172711,438.3611759296147,986.1355386547123,1011.1281627921267,-1.6452275394487818e+48
720.8609192167079,960.2471148498108,990.4473601917141,1011.1281627921267,-1.6452275394487818e+48
545.2431724799131,484.84252983826866,954.9435815143651,1011.1281627921267,-1.6452275394487818e+48
676.7095299718059,730.1484114119621,948.6938172084334,1011.1281627921267,-1.6452275394487818e+48
688.1365176798066,843.0896158640334,988.8090011073546,1011.1281627921267,-1.6452275394487818e+48
825.4071761810147,950.4936427987398,997.8763362449022,1011.1281627921267,-1.6452275394487818e+48
779.9813445638872,975.4578787581688,1004.9532344653622,1011.1281627921267,-1.6452275394487818e+48
709.4945238543058,844.2004872894164,1002.4452473397413,1011.1281627921267,-1.6452275394487818e+48
660.9975047051197,669.4466887948275,993.9035276082739,1011.1281627921267,-1.6452275394487818e+48
685.2914608305744,641.2320934430196,953.2356026061084,1011.1281627921267,-1.6452275394487818e+48
683.5780062869007,804.1774533357038,949.8755787007991,1011.1281627921267,-1.6452275394487818e+48
837.0717421137427,971.8667006270837,996.9670064243445,1011.1281627921267,-1.6452275394487818e+48
629.4223659853762,554.8591424704845,1006.0909261178768,1011.1281627921267,-1.6452275394487818e+48
561.0011773603179,452.12643304094155,993.6002311634186,1011.1281627921267,-1.6452275394487818e+48
590.2436987095972,499.03176375859965,984.303400741803,1011.1281627921267,-1.6452275394487818e+48
730.5716387143568,967.2672519497353,1001.648328351466,1011.1281627921267,-1.6452275394487818e+48
608.0795817870292,556.4329559625659,964.6037349377691,1011.1281627921267,-1.6452275394487818e+48
717.9490349293346,932.804988636186,954.3710933790023,1011.1281627921267,-1.6452275394487818e+48
683.0186535762721,754.1558165022238,997.6424134946186,1011.1281627921267,-1.6452275394487818e+48
579.6048301907414,430.54897603823207,1004.9461417472305,1011.1281627921267,-1.6452275394487818e+48
617.3454552228228,451.03227330550163,990.8703947695045,1011.1281627921267,-1.6452275394487818e+48
669.8700390918061,552.2020262454232,1006.0644566727408,1011.1281627921267,-1.6452275394487818e+48
792.3268131887,952.8094557201304,1009.8963851788595,1011.1281627921267,-1.6452275394487818e+48
514.0908351834651,349.8173426849713,965.7139321314002,1011.1281627921267,-1.6452275394487818e+48
668.5854061627871,576.8081142013912,972.0398688881307,1011.1281627921267,-1.6452275394487818e+48
617.9226277535756,454.80296338530064,996.3045536040116,1011.1281627921267,-1.6452275394487818e+48
683.9371487432525,929.8022578066088,1005.2276503270708,1011.1281627921267,-1.6452275394487818e+48
776.3851576547387,933.5305451200292,1018.6866061920997,1018.6866061920997,-1.6452275394487818e+48
713.2140607726793,962.1567674565237,1006.8337317212049,1018.6866061920997,-1.6452275394487818e+48
813.0477997359857,961.9255911817289,1006.9480248366438,1018.6866061920997,-1.6452275394487818e+48
630.4869140599093,548.3471231820199,968.1461902509308,1018.6866061920997,-1.6452275394487818e+48
708.5864631711188,908.4130649942309,974.9215718594243,1018.6866061920997,-1.6452275394487818e+48
717.4109261008476,953.5800877709327,1008.3858063055243,1018.6866061920997,-1.6452275394487818e+48
816.0035890706623,966.5180621032248,1009.567975688618,1018.6866061920997,-1.6452275394487818e+48
836.0321049282514,966.6980956153585,1002.9539255386062,1018.6866061920997,-1.6452275394487818e+48
825.9202252586155,973.8700204746373,996.4048426052777,1018.6866061920997,-1.6452275394487818e+48
829.4969248457993,964.0118168698846,1005.1149435434422,1018.6866061920997,-1.6452275394487818e+48
782.1062351128384,944.8451845939109,977.2802277682127,1018.6866061920997,-1.6452275394487818e+48
689.6682294020404,936.9948368822734,968.6792130706783,1018.6866061920997,-1.6452275394487818e+48
710.7209170119647,949.5477217534128,1002.3249532231241,1018.6866061920997,-1.6452275394487818e+48
864.8055211441948,970.8991240992178,1001.9141041712267,1018.6866061920997,-1.6452275394487818e+48
810.5330507128476,976.8046009123252,1003.3495132340091,1018.6866061920997,-1.6452275394487818e+48
684.3366166230528,530.8398155254507,993.8365511170459,1018.6866061920997,-1.6452275394487818e+48
641.8884320413373,514.104254101655,998.5601093357301,1018.6866061920997,-1.6452275394487818e+48
397.5024455398587,345.2642686203981,950.016229891431,1018.6866061920997,-1.6452275394487818e+48
602.9790798523816,469.41389423281686,967.1626711095882,1018.6866061920997,-1.6452275394487818e+48
720.463351736872,964.6247141334272,991.9974954860353,1018.6866061920997,-1.6452275394487818e+48
609.5542723306994,466.7826446995687,1003.7173039472851,1018.6866061920997,-1.6452275394487818e+48
808.9556393841553,920.5468427311002,1005.2152017508814,1018.6866061920997,-1.6452275394487818e+48
638.7025228411698,425.4134699703274,989.3051049500681,1018.6866061920997,-1.6452275394487818e+48
762.4018359295198,956.3994125537419,996.4433259926338,1018.6866061920997,-1.6452275394487818e+48
679.8061124710673,693.9571333876188,962.5420038096347,1018.6866061920997,-1.6452275394487818e+48
553.7488900371588,379.69245495758486,963.5550908398466,1018.6866061920997,-1.6452275394487818e+48
675.9801440589156,737.6280259209055,994.0170978917064,1018.6866061920997,-1.6452275394487818e+48
822.0706565418994,968.4404861675216,1007.5860129121711,1018.6866061920997,-1.6452275394487818e+48
733.4360640614642,957.1731347696025,999.7232162020625,1018.6866061920997,-1.6452275394487818e+48
775.3782217795517,971.4714603077248,991.902277536795,1018.6866061920997,-1.6452275394487818e+48
683.5716181320831,641.0323764268173,1007.1587364764847,1018.6866061920997,-1.6452275394487818e+48
616.8639187265321,451.48578000836346,975.4303014870688,1018.6866061920997,-1.6452275394487818e+48
745.4844227270784,938.6313284933193,962.2334998194212,1018.6866061920997,-1.6452275394487818e+48
770.2897186143866,974.3813716494503,1005.2978359469257,1018.6866061920997,-1.6452275394487818e+48
833.6907400575744,972.7333558062011,1000.7859250746778,1018.6866061920997,-1.6452275394487818e+48
806.9906718757196,964.4127124856223,998.2861684598279,1018.6866061920997,-1.6452275394487818e+48
800.677481320195,961.5982998782453,1013.910408096439,1018.6866061920997,-1.6452275394487818e+48
770.1937811295636,961.0914920451013,1002.8335320771798,1018.6866061920997,-1.6452275394487818e+48
678.1768865555925,934.3414026276909,963.0361014697872,1018.6866061920997,-1.6452275394487818e+48
549.0959910792228,464.38380007073556,961.2829242067505,1018.6866061920997,-1.6452275394487818e+48
792.8657224985227,967.2075261798533,994.4600521191719,1018.6866061920997,-1.6452275394487818e+48
846.8298024475736,979.7665100143748,1001.5928906003055,1018.6866061920997,-1.6452275394487818e+48
830.2335628949925,977.3642096127408,1003.3184355145345,1018.6866061920997,-1.6452275394487818e+48
712.9902746577424,775.8674763766849,1018.2628251853064,1018.6866061920997,-1.6452275394487818e+48
716.696371601535,957.202889490771,998.5155505551077,1018.6866061920997,-1.6452275394487818e+48
718.022292226372,943.5204158052567,963.3558597308506,1018.6866061920997,-1.6452275394487818e+48
658.6786360415797,595.6318900423719,956.0265954669742,1018.6866061920997,-1.6452275394487818e+48
629.2299544851548,564.6797834595445,1008.0649308914802,1018.6866061920997,-1.6452275394487818e+48
90.99592225869137,422.23643607235226,1004.2466654413032,1018.6866061920997,-1.6452275394487818e+48
861.9075351423817,978.2538407594965,1004.9875089171431,1018.6866061920997,-1.6452275394487818e+48
744.0013458898397,866.8010666714698,1009.5598823576688,1018.6866061920997,-1.6452275394487818e+48
827.1432874395122,976.05488168696,1013.7713350002938,1018.6866061920997,-1.6452275394487818e+48
795.2835770066105,947.8069431451975,967.6907742513462,1018.6866061920997,-1.6452275394487818e+48
621.5231735233804,616.358072700583,966.7444173987035,1018.6866061920997,-1.6452275394487818e+48
750.8674145773377,967.7304444720938,999.7673666615898,1018.6866061920997,-1.6452275394487818e+48
833.6276878942165,982.4768695365179,1004.1828121425675,1018.6866061920997,-1.6452275394487818e+48
864.5512859432831,986.1967191987891,1040.9659134390977,1040.9659134390977,-1.6452275394487818e+48
792.2269938486364,975.8880864910591,1004.3879343090114,1040.9659134390977,-1.6452275394487818e+48
701.8259419122198,955.9570732453802,1011.1366846267593,1040.9659134390977,-1.6452275394487818e+48
745.2266444665858,901.9453612452787,982.7543089191117,1040.9659134390977,-1.6452275394487818e+48
792.2112008466305,947.3430883959916,970.046458797946,1040.9659134390977,-1.6452275394487818e+48
666.2520249127413,829.4461016746977,1004.9562497161082,1040.9659134390977,-1.6452275394487818e+48
825.4015360363445,985.5827267940487,1008.3396862969502,1040.9659134390977,-1.6452275394487818e+48
572.3557874199562,427.4741133275063,1005.6780389007141,1040.9659134390977,-1.6452275394487818e+48
840.1222079704514,980.4185415024297,1018.6021213876888,1040.9659134390977,-1.6452275394487818e+48
98.86410758380012,989.2209663729286,1021.8677475321381,1040.9659134390977,-1.6452275394487818e+48
746.0799205425958,948.5245922740653,980.4745287363271,1040.9659134390977,-1.6452275394487818e+48
658.1263986494967,936.0093795766045,968.5604017389363,1040.9659134390977,-1.6452275394487818e+48
706.5007291447833,895.257620529343,1009.1692550284787,1040.9659134390977,-1.6452275394487818e+48
660.7767822672087,964.7604955752004,1014.0036175685639,1040.9659134390977,-1.6452275394487818e+48
820.264185847571,981.4521294060909,1015.2391287646685,1040.9659134390977,-1.6452275394487818e+48
816.8817600196953,969.7477513353572,1010.7503486993678,1040.9659134390977,-1.6452275394487818e+48
-152.83138997033322,968.2652775079133,1020.3523732738796,1040.9659134390977,-1.6452275394487818e+48
435.5129343054879,443.56363308627147,983.2257503130529,1040.9659134390977,-1.6452275394487818e+48
787.8947809382981,956.3796112251057,984.5842236123752,1040.9659134390977,-1.6452275394487818e+48
662.9674502647198,658.6182658273158,1009.7469590463644,1040.9659134390977,-1.6452275394487818e+48
834.7207216882524,991.9352471115931,1021.3647117002157,1040.9659134390977,-1.6452275394487818e+48
666.5797142213411,586.169863329517,1002.8992746252206,1040.9659134390977,-1.6452275394487818e+48
726.211338222971,953.8906065127126,1017.5470752857224,1040.9659134390977,-1.6452275394487818e+48
806.9590061361187,980.3609162396602,1024.5544568699966,1040.9659134390977,-1.6452275394487818e+48
