Generalist Score
345.7988929515188
331.3062246392756
311.41741844866016
311.2161258606133
293.3237293006571
335.50610907479495
349.79816637436153
345.1235941651084
327.54086318894286
403.4433706224758
324.010250225392
292.4913490399338
381.86540995337776
303.86165535503864
382.1199797295405
398.28591485094694
414.2392956920983
361.9281433292371
325.1756751418487
350.74209861529454
327.7583414425
384.7676446652361
311.8713277801448
407.33225016812884
388.86647722887636
399.09485661265006
328.3048365064421
370.9960205292106
383.63218794777043
325.0572678253864
391.6619215099647
357.36035402732483
312.6728956018819
327.9072430992301
363.31856721899385
397.5813395958897
326.4205768199322
339.40202117673283
352.1569599871985
378.3089877647291
328.0787849046455
385.4440650002617
311.6864332419074
312.72338485766153
361.91853269509653
336.6726595275564
325.01847252530274
335.07201872645237
315.98007575221817
328.01033802747696
351.75319384805954
392.95857704948185
335.88444638379906
338.3867136914725
363.7629194899714
388.3920325783268
390.21668155036485
350.17793037897854
354.35145299026016
325.54271079882506
338.84615861320407
342.5242698859974
409.7781088610809
421.9190461032085
395.3640104732374
378.16835645319264
367.6494164546435
392.1871195883353
332.81428398578674
372.23617842524027
474.91038742255085
386.21145002827916
342.2833660608474
346.06164109742184
324.636367069694
364.0151756831135
386.44538075150973
336.5120549429574
370.7352769302093
363.65029695338825
322.80785704039346
356.66874893761116
354.3366243299633
346.4532487885151
330.4371968681594
446.30745232828787
390.84218856892585
307.29668116921204
394.37522699030546
433.12421029235725
345.309607980058
421.6801355321382
383.17592552692713
408.4575721024116
253.1254136609397
384.27163598434805
368.4557689118914
382.8187780955518
390.37735297633003
355.9881469670043
321.67112306205394
362.5673244795552
290.8357210107978
323.5622970378476
325.2947085282954
402.70747779926336
370.77989256731416
342.40637736329927
468.4693845346769
434.4536656922864
350.4460735232665
415.30019186615476
346.2293933293798
400.9389699559121
394.99282326330336
359.6309181656491
499.02716478615577
342.7955028382257
533.4193129843596
368.1739289411369
363.33038648762835
533.8478277361589
338.80022878253874
723.311513818791
451.7724061683921
347.0791163433139
439.7966688289711
365.0013802695837
384.44652608424616
627.3341158445432
532.9590633668156
761.1639444017829
345.28863834424584
737.4960358014458
654.4263270787835
574.9066407829017
529.268745049245
592.7883109034252
623.4530724247817
951.3872542045502
842.8727355894271
832.8947414798378
615.7871500403284
615.5661939684201
539.6427729603828
911.2091792808245
556.7351649455558
857.7873831209969
746.8006317070464
352.74422729308657
708.9193622035417
549.085959153134
592.0683419051177
846.3490993663175
749.1293677221124
864.2244474658957
502.6772606651766
945.3152617403371
861.067194381177
855.2406951173293
723.4199098633217
778.2574745338616
624.0787656193465
913.471493223416
924.2635238687594
860.2330965040604
651.2064594944711
859.6445428472488
858.8217142277123
784.8494393990972
841.2484195445483
658.0811883853154
529.5786070312838
752.5088950836183
962.1780768155769
895.9778775301711
848.9634354132348
796.8300456371295
908.6561835086337
978.2216813984429
802.5878715574353
880.098216777735
753.972299119021
993.723435114402
613.8128788446152
848.9589597576545
652.5437134644002
746.6939240621232
724.1289426556283
794.2235597716689
378.17099544613455
607.5025528929367
866.7393016318018
868.3584903591346
738.0632010471915
908.223765169675
718.6001062526298
478.6638505543667
988.2967645276653
930.1979653157404
680.431232931876
847.201490885452
865.9251857670624
802.3924959134082
727.4442165842064
566.370900128188
899.9894774616287
463.9152124067526
438.7827864209919
944.454803696327
782.0573748852445
532.2588908124699
776.0473627018415
952.149895868406
950.2063161203847
804.7998734646759
793.9368907122503
980.6733031349428
976.6468507063278
766.7554929883939
749.8036347361252
993.6146584144923
752.7426186543652
533.6107130873364
793.1926065246724
870.4338449595301
880.6338185364366
745.7561140847259
861.7406432888985
829.3018557197234
913.0648012075353
689.8068351634514
767.1610978828629
853.5525102757338
671.593976919257
788.3164540312869
960.7703729723712
898.4447808450865
652.191394672285
947.2868645755906
893.0509851709518
814.3143816813805
932.6731738548375
821.3606145125267
699.5355978754748
721.1821621203708
642.3724517365948
998.6948001415834
910.2509380135757
953.1688192506532
880.4699483268558
883.487287086428
913.3468353424947
499.5163500039927
1017.2915996058995
1013.3472374624725
963.9303363089025
680.5062608061124
889.867928389073
595.2168266272877
961.8383544693038
744.8167283345048
583.6930832907339
956.9563152353622
806.4943029015182
1013.8802625129305
1010.2740840153398
701.1937479528615
854.2804992150004
916.3990696583905
639.6211739119168
831.6647265403839
803.4167910281839
903.6636099869023
785.2541484938168
999.4362456037619
925.2856319282515
906.8439820139512
1007.3226075494034
552.012014626147
785.3499982683196
602.2692104528602
737.2948971664432
863.7292594171471
980.8069699960388
882.1918775943901
787.558475750113
831.9482595850137
737.8158027019055
745.5514903237478
952.953073039937
967.0926771370391
769.6454631427519
864.0444405096046
656.4635813719243
845.045136680234
660.2535140101178
927.7649550939221
793.4268266749715
701.531622004156
919.9382446541185
1013.835592108284
1003.3048484336001
940.8006589456501
712.8307818033505
561.6883350417663
918.7807251595754
1026.0239483369207
896.4603517471896
577.539211884431
1015.4432966757564
822.693447984997
716.3411693835114
551.1760684841165
886.7208194908253
895.3104594115771
805.5480238232794
762.5241121723392
817.3763391473657
811.1032121234585
967.0098829073572
702.444348979961
853.3414775374143
1050.053661448335
866.8216656624292
840.745984775324
1081.2900227336736
833.151798097719
593.1759477517941
999.6132777717048
645.4918920169963
1103.3157814720118
818.9568344231967
920.0369666849211
853.80999162145
1036.7391590689388
1014.1194282577043
1016.9242254991481
966.1001957377686
933.9932410931546
1064.42950580063
985.4794498467239
1052.4623097196936
898.5353718867897
1018.8522386159713
897.1032215738484
940.8360652367314
1026.6983227199835
909.7301424205166
936.7630450659514
998.7351458014882
1044.6596190692655
925.5515773358626
974.0217229164583
711.9520494885447
877.6956780937993
954.0599879381369
642.3881413330313
905.7300726356498
987.5748736495898
815.6076259314168
895.4159172417449
1049.1524995111447
939.6238009444955
794.1675249248018
777.3919413103513
923.4976177141651
848.8239879076438
1020.6996324257133
656.5372494483391
958.2926250353324
883.6317816348882
908.7722994593241
774.1012158750532
1025.3896853239814
1017.1546252276668
571.6216219087256
1019.4631726733918
839.3707723415365
957.914698381031
899.5849736719433
926.491967056988
720.7996413419846
991.6013024372786
970.01686623768
1080.701135487475
796.0196463526122
970.4895617013245
997.2899690827729
886.1001206616751
970.2176626898331
874.9738973454604
850.0378418948966
826.5550457526659
667.2773294890321
665.6985422467284
1065.2908730392908
852.4929992015681
1050.2159791378183
766.5597544066173
803.4130663752491
760.8181065340046
855.0351756766125
792.1988511087269
953.594992212407
908.7532503819415
931.4054774782236
937.3914086068793
872.3597662077013
852.407488533564
977.8363568488684
1058.8853083475758
831.7089345623948
1086.5000475118948
707.56540747199
759.3608589323972
868.3377763257218
900.5842248917039
974.0066532683195
779.1487027974234
1078.2433409119137
984.8812813155138
974.2880671080117
792.7635320576946
939.2274726391055
813.9804632395306
1009.6543126228031
985.1899919718691
854.606771722635
994.0253922103303
995.1304754281811
1021.4539659173251
880.8954407396686
721.7824968753222
1115.1802822848422
730.6907847459502
975.8274313394862
853.6143398085061
798.4599809518946
1054.7825784717638
798.3061825741407
818.0212507087393
693.9078682596378
665.1666242987768
1145.6955998865135
885.8915728798905
877.7451064001298
1000.9419012116609
1070.4393571122187
1017.6385225559188
1051.5184431696978
805.1949486112753
931.9566776069615
1059.9664978886788
1230.4157742414695
909.6082200994559
690.9635906296171
1018.1535228057311
588.2053083134862
804.8543699401365
887.9686739770171
508.6454702239857
797.3778305299866
661.0147949764574
1000.863336592099
660.8122851722181
1223.8429083274068
932.4875531884336
974.2009266305312
1012.1381193622246
1029.7044046924068
959.7555553515327
956.529785932003
1038.0782425214838
1060.7322460693997
995.7947753757043
944.5575377807536
1044.5355500766893
982.8302009876171
