env,env_par1,env_par2,controller,fitness
"ht(3.6,10)",10.0,3.6,"rt(0.8,4)",2730.215835723452
"ht(3.8,10)",10.0,3.8,"rt(0.8,4)",2254.8812800049413
"ht(4.0,10)",10.0,4.0,"rt(0.8,4)",1797.4087351509183
"ht(2.2,15)",15.0,2.2,"rt(0.8,4)",4638.2533620128415
"ht(2.4,15)",15.0,2.4,"rt(0.8,4)",4415.6981853695925
"ht(2.6,15)",15.0,2.6,"rt(0.8,4)",4349.915243839033
"ht(2.8,15)",15.0,2.8,"rt(0.8,4)",4028.1720290897083
"ht(3.0,15)",15.0,3.0,"rt(0.8,4)",4228.723637042649
"ht(3.2,15)",15.0,3.2,"rt(0.8,4)",3974.44444279762
"ht(3.4,15)",15.0,3.4,"rt(0.8,4)",3777.1079325091164
"ht(3.6,15)",15.0,3.6,"rt(0.8,4)",3311.548330755716
"ht(3.8,15)",15.0,3.8,"rt(0.8,4)",3347.7050998474074
"ht(4.0,15)",15.0,4.0,"rt(0.8,4)",2954.9587763648224
"ht(2.2,20)",20.0,2.2,"rt(0.8,4)",4674.764559580371
"ht(2.4,20)",20.0,2.4,"rt(0.8,4)",4658.538984091589
"ht(2.6,20)",20.0,2.6,"rt(0.8,4)",4575.700211742148
"ht(2.8,20)",20.0,2.8,"rt(0.8,4)",4505.908732666503
"ht(3.0,20)",20.0,3.0,"rt(0.8,4)",4465.010906299108
"ht(3.2,20)",20.0,3.2,"rt(0.8,4)",4314.037606487392
"ht(3.4,20)",20.0,3.4,"rt(0.8,4)",4306.675388085161
"ht(3.6,20)",20.0,3.6,"rt(0.8,4)",4229.763938416303
"ht(3.8,20)",20.0,3.8,"rt(0.8,4)",4031.530427702693
"ht(4.0,20)",20.0,4.0,"rt(0.8,4)",3137.316718599669
"rt(0.1,1)",1.0,0.1,"rt(0.8,4)",4072.706116343597
"rt(0.2,1)",1.0,0.2,"rt(0.8,4)",3813.8256683414443
"rt(0.3,1)",1.0,0.3,"rt(0.8,4)",3754.2995447796684
"rt(0.4,1)",1.0,0.4,"rt(0.8,4)",2925.6409768768876
"rt(0.5,1)",1.0,0.5,"rt(0.8,4)",2747.67896906365
"rt(0.6,1)",1.0,0.6,"rt(0.8,4)",2260.2187325863647
"rt(0.7,1)",1.0,0.7,"rt(0.8,4)",1984.3927088447463
"rt(0.8,1)",1.0,0.8,"rt(0.8,4)",1872.0556774671613
"rt(0.9,1)",1.0,0.9,"rt(0.8,4)",1561.9539977424388
"rt(1.0,1)",1.0,1.0,"rt(0.8,4)",1239.5266499144502
"rt(0.1,2)",2.0,0.1,"rt(0.8,4)",3873.709835016636
"rt(0.2,2)",2.0,0.2,"rt(0.8,4)",3471.348928373992
"rt(0.3,2)",2.0,0.3,"rt(0.8,4)",3476.7856299116092
"rt(0.4,2)",2.0,0.4,"rt(0.8,4)",3020.4404336685275
"rt(0.5,2)",2.0,0.5,"rt(0.8,4)",3047.5260800467017
"rt(0.6,2)",2.0,0.6,"rt(0.8,4)",2418.8727331102564
"rt(0.7,2)",2.0,0.7,"rt(0.8,4)",2238.112043802806
"rt(0.8,2)",2.0,0.8,"rt(0.8,4)",1851.4461629388
"rt(0.9,2)",2.0,0.9,"rt(0.8,4)",1692.6665689229053
"rt(1.0,2)",2.0,1.0,"rt(0.8,4)",1171.5857321777876
"rt(0.1,3)",3.0,0.1,"rt(0.8,4)",3625.3092306579715
"rt(0.2,3)",3.0,0.2,"rt(0.8,4)",3801.824967143488
"rt(0.3,3)",3.0,0.3,"rt(0.8,4)",3907.8677524598534
"rt(0.4,3)",3.0,0.4,"rt(0.8,4)",3546.300523018953
"rt(0.5,3)",3.0,0.5,"rt(0.8,4)",2967.4683537846636
"rt(0.6,3)",3.0,0.6,"rt(0.8,4)",2528.873907022732
"rt(0.7,3)",3.0,0.7,"rt(0.8,4)",2450.9399883292153
"rt(0.8,3)",3.0,0.8,"rt(0.8,4)",1997.8387180800464
"rt(0.9,3)",3.0,0.9,"rt(0.8,4)",1746.5683906436627
"rt(1.0,3)",3.0,1.0,"rt(0.8,4)",1379.873911466354
"rt(0.1,4)",4.0,0.1,"rt(0.8,4)",3812.9006833480507
"rt(0.2,4)",4.0,0.2,"rt(0.8,4)",4396.955811473958
"rt(0.3,4)",4.0,0.3,"rt(0.8,4)",4123.7351695810885
"rt(0.4,4)",4.0,0.4,"rt(0.8,4)",3618.975485373488
"rt(0.5,4)",4.0,0.5,"rt(0.8,4)",3121.979151668323
"rt(0.6,4)",4.0,0.6,"rt(0.8,4)",2721.1369540309684
"rt(0.7,4)",4.0,0.7,"rt(0.8,4)",2415.2622032381396
"rt(0.8,4)",4.0,0.8,"rt(0.8,4)",2207.275248585876
"rt(0.9,4)",4.0,0.9,"rt(0.8,4)",2252.160748724881
"rt(1.0,4)",4.0,1.0,"rt(0.8,4)",1482.5785423639927
def,,,"rt(0.8,1)",504.83619207863984
"ht(2.2,5)",5.0,2.2,"rt(0.8,1)",1122.3583771556546
"ht(2.4,5)",5.0,2.4,"rt(0.8,1)",1095.8030688787803
"ht(2.6,5)",5.0,2.6,"rt(0.8,1)",1251.751696778161
"ht(2.8,5)",5.0,2.8,"rt(0.8,1)",1561.1179039613542
"ht(3.0,5)",5.0,3.0,"rt(0.8,1)",1217.3185592474642
"ht(3.2,5)",5.0,3.2,"rt(0.8,1)",1347.3251739958646
"ht(3.4,5)",5.0,3.4,"rt(0.8,1)",1203.7729237516933
"ht(3.6,5)",5.0,3.6,"rt(0.8,1)",1107.9114570441277
"ht(3.8,5)",5.0,3.8,"rt(0.8,1)",1105.722495053747
"ht(4.0,5)",5.0,4.0,"rt(0.8,1)",1029.8050857234964
"ht(2.2,10)",10.0,2.2,"rt(0.8,1)",1067.0896559829223
"ht(2.4,10)",10.0,2.4,"rt(0.8,1)",834.2556040987686
"ht(2.6,10)",10.0,2.6,"rt(0.8,1)",1339.6253063567121
"ht(2.8,10)",10.0,2.8,"rt(0.8,1)",1125.3163686643227
"ht(3.0,10)",10.0,3.0,"rt(0.8,1)",1410.3427340167407
"ht(3.2,10)",10.0,3.2,"rt(0.8,1)",1376.241745942366
"ht(3.4,10)",10.0,3.4,"rt(0.8,1)",1499.7959071105345
"ht(3.6,10)",10.0,3.6,"rt(0.8,1)",1279.6876034049992
"ht(3.8,10)",10.0,3.8,"rt(0.8,1)",1584.4692175322236
"ht(4.0,10)",10.0,4.0,"rt(0.8,1)",1278.6225040265847
"ht(2.2,15)",15.0,2.2,"rt(0.8,1)",642.0209282005445
"ht(2.4,15)",15.0,2.4,"rt(0.8,1)",916.7111829555765
"ht(2.6,15)",15.0,2.6,"rt(0.8,1)",973.0597607968763
"ht(2.8,15)",15.0,2.8,"rt(0.8,1)",896.8990812707161
"ht(3.0,15)",15.0,3.0,"rt(0.8,1)",1298.346762153427
"ht(3.2,15)",15.0,3.2,"rt(0.8,1)",1223.729453682038
"ht(3.4,15)",15.0,3.4,"rt(0.8,1)",1660.2422922113303
"ht(3.6,15)",15.0,3.6,"rt(0.8,1)",1266.1316002996944
"ht(3.8,15)",15.0,3.8,"rt(0.8,1)",1166.9152850784374
"ht(4.0,15)",15.0,4.0,"rt(0.8,1)",1537.8033400169131
"ht(2.2,20)",20.0,2.2,"rt(0.8,1)",514.065466265959
"ht(2.4,20)",20.0,2.4,"rt(0.8,1)",530.7583559176647
"ht(2.6,20)",20.0,2.6,"rt(0.8,1)",503.4600227208381
"ht(2.8,20)",20.0,2.8,"rt(0.8,1)",645.3105287849063
"ht(3.0,20)",20.0,3.0,"rt(0.8,1)",636.7232855413872
"ht(3.2,20)",20.0,3.2,"rt(0.8,1)",628.5189099446192
"ht(3.4,20)",20.0,3.4,"rt(0.8,1)",856.3312187291101
"ht(3.6,20)",20.0,3.6,"rt(0.8,1)",791.0394251384039
"ht(3.8,20)",20.0,3.8,"rt(0.8,1)",940.5696277086396
"ht(4.0,20)",20.0,4.0,"rt(0.8,1)",762.107086373294
"rt(0.1,1)",1.0,0.1,"rt(0.8,1)",874.8627356883045
"rt(0.2,1)",1.0,0.2,"rt(0.8,1)",1057.8782275438812
"rt(0.3,1)",1.0,0.3,"rt(0.8,1)",1400.7845604112351
"rt(0.4,1)",1.0,0.4,"rt(0.8,1)",1864.3250289951247
"rt(0.5,1)",1.0,0.5,"rt(0.8,1)",2219.8673479641857
"rt(0.6,1)",1.0,0.6,"rt(0.8,1)",2331.0690053628414
"rt(0.7,1)",1.0,0.7,"rt(0.8,1)",2110.4315640706577
"rt(0.8,1)",1.0,0.8,"rt(0.8,1)",1924.6371610949097
"rt(0.9,1)",1.0,0.9,"rt(0.8,1)",1969.454544352908
"rt(1.0,1)",1.0,1.0,"rt(0.8,1)",1375.0738765194344
"rt(0.1,2)",2.0,0.1,"rt(0.8,1)",957.7360301927312
"rt(0.2,2)",2.0,0.2,"rt(0.8,1)",849.1334496389887
"rt(0.3,2)",2.0,0.3,"rt(0.8,1)",1228.5417554242945
"rt(0.4,2)",2.0,0.4,"rt(0.8,1)",1326.211802636071
"rt(0.5,2)",2.0,0.5,"rt(0.8,1)",1895.2982166418078
"rt(0.6,2)",2.0,0.6,"rt(0.8,1)",1978.8694839420111
"rt(0.7,2)",2.0,0.7,"rt(0.8,1)",1633.4720488897615
"rt(0.8,2)",2.0,0.8,"rt(0.8,1)",1797.6282825830342
"rt(0.9,2)",2.0,0.9,"rt(0.8,1)",1563.2301099411147
"rt(1.0,2)",2.0,1.0,"rt(0.8,1)",1701.7283120860884
"rt(0.1,3)",3.0,0.1,"rt(0.8,1)",709.1527136697385
"rt(0.2,3)",3.0,0.2,"rt(0.8,1)",680.4439081805838
"rt(0.3,3)",3.0,0.3,"rt(0.8,1)",928.4811494892507
"rt(0.4,3)",3.0,0.4,"rt(0.8,1)",1379.0196185231894
"rt(0.5,3)",3.0,0.5,"rt(0.8,1)",1342.2355800717257
"rt(0.6,3)",3.0,0.6,"rt(0.8,1)",1909.8418760505872
"rt(0.7,3)",3.0,0.7,"rt(0.8,1)",1740.4049259063609
"rt(0.8,3)",3.0,0.8,"rt(0.8,1)",1495.9437507625407
"rt(0.9,3)",3.0,0.9,"rt(0.8,1)",1428.8268215606558
"rt(1.0,3)",3.0,1.0,"rt(0.8,1)",1571.992840240062
"rt(0.1,4)",4.0,0.1,"rt(0.8,1)",702.7801542498231
"rt(0.2,4)",4.0,0.2,"rt(0.8,1)",758.4899788251638
"rt(0.3,4)",4.0,0.3,"rt(0.8,1)",951.4117250759133
"rt(0.4,4)",4.0,0.4,"rt(0.8,1)",1042.8847141518065
"rt(0.5,4)",4.0,0.5,"rt(0.8,1)",1254.3935349182836
"rt(0.6,4)",4.0,0.6,"rt(0.8,1)",1636.0355941851815
"rt(0.7,4)",4.0,0.7,"rt(0.8,1)",1379.1748660029727
"rt(0.8,4)",4.0,0.8,"rt(0.8,1)",1327.9351652253235
"rt(0.9,4)",4.0,0.9,"rt(0.8,1)",1693.2141284400927
"rt(1.0,4)",4.0,1.0,"rt(0.8,1)",1216.06446817779
def,,,def,6081.295699386526
"ht(2.2,5)",5.0,2.2,def,3150.9344797398016
"ht(2.4,5)",5.0,2.4,def,2989.400305448846
"ht(2.6,5)",5.0,2.6,def,2712.438724689621
"ht(2.8,5)",5.0,2.8,def,2178.996909955404
"ht(3.0,5)",5.0,3.0,def,2179.59898098688
"ht(3.2,5)",5.0,3.2,def,1579.9941770864725
"ht(3.4,5)",5.0,3.4,def,1578.2637611877503
"ht(3.6,5)",5.0,3.6,def,1255.5688884752176
"ht(3.8,5)",5.0,3.8,def,1383.7987613101495
"ht(4.0,5)",5.0,4.0,def,919.5942933435555
"ht(2.2,10)",10.0,2.2,def,4659.627493736537
"ht(2.4,10)",10.0,2.4,def,4310.892208617097
"ht(2.6,10)",10.0,2.6,def,3872.9269655510125
"ht(2.8,10)",10.0,2.8,def,3712.2624557599506
"ht(3.0,10)",10.0,3.0,def,3808.329532499017
"ht(3.2,10)",10.0,3.2,def,3396.5835674993245
"ht(3.4,10)",10.0,3.4,def,3107.777501836813
"ht(3.6,10)",10.0,3.6,def,3174.4563431110187
"ht(3.8,10)",10.0,3.8,def,2405.690392549169
"ht(4.0,10)",10.0,4.0,def,2669.6014994377106
"ht(2.2,15)",15.0,2.2,def,5481.389834896978
"ht(2.4,15)",15.0,2.4,def,4899.681144990133
"ht(2.6,15)",15.0,2.6,def,4957.737190685655
"ht(2.8,15)",15.0,2.8,def,4859.829743203156
"ht(3.0,15)",15.0,3.0,def,4500.938257834434
"ht(3.2,15)",15.0,3.2,def,4591.200794580286
"ht(3.4,15)",15.0,3.4,def,4241.0081544858
"ht(3.6,15)",15.0,3.6,def,4015.1932019660044
"ht(3.8,15)",15.0,3.8,def,3608.7825319558365
"ht(4.0,15)",15.0,4.0,def,3789.6775763123237
"ht(2.2,20)",20.0,2.2,def,5767.891883782853
"ht(2.4,20)",20.0,2.4,def,5594.819659125463
"ht(2.6,20)",20.0,2.6,def,5389.965373267918
"ht(2.8,20)",20.0,2.8,def,5149.304754290607
"ht(3.0,20)",20.0,3.0,def,5021.214244621504
"ht(3.2,20)",20.0,3.2,def,4862.1029330476385
"ht(3.4,20)",20.0,3.4,def,4719.961101663591
"ht(3.6,20)",20.0,3.6,def,4718.853722360017
"ht(3.8,20)",20.0,3.8,def,4604.363147958216
"ht(4.0,20)",20.0,4.0,def,4341.5295519052315
"rt(0.1,1)",1.0,0.1,def,4740.630438968827
"rt(0.2,1)",1.0,0.2,def,3252.6856727659715
"rt(0.3,1)",1.0,0.3,def,2925.686407328701
"rt(0.4,1)",1.0,0.4,def,2383.6987093835487
"rt(0.5,1)",1.0,0.5,def,1968.8278256443748
"rt(0.6,1)",1.0,0.6,def,1274.301457839033
"rt(0.7,1)",1.0,0.7,def,1058.4997033249406
"rt(0.8,1)",1.0,0.8,def,1154.851187934481
"rt(0.9,1)",1.0,0.9,def,1140.7261657796064
"rt(1.0,1)",1.0,1.0,def,926.1397864096332
"rt(0.1,2)",2.0,0.1,def,4312.1449996581405
"rt(0.2,2)",2.0,0.2,def,4293.436873602816
"rt(0.3,2)",2.0,0.3,def,3250.1848629834153
"rt(0.4,2)",2.0,0.4,def,2839.797851020308
"rt(0.5,2)",2.0,0.5,def,2050.74386237496
"rt(0.6,2)",2.0,0.6,def,2221.556844823579
"rt(0.7,2)",2.0,0.7,def,1248.7355196468282
"rt(0.8,2)",2.0,0.8,def,1548.6154358659098
"rt(0.9,2)",2.0,0.9,def,791.244818269873
"rt(1.0,2)",2.0,1.0,def,1061.3914098438465
"rt(0.1,3)",3.0,0.1,def,4918.326839675473
"rt(0.2,3)",3.0,0.2,def,3994.1677339050134
"rt(0.3,3)",3.0,0.3,def,3550.743827754183
"rt(0.4,3)",3.0,0.4,def,2733.043996549238
"rt(0.5,3)",3.0,0.5,def,2852.2598537493895
"rt(0.6,3)",3.0,0.6,def,2186.5238391821345
"rt(0.7,3)",3.0,0.7,def,1880.938560916011
"rt(0.8,3)",3.0,0.8,def,1672.7616425310846
"rt(0.9,3)",3.0,0.9,def,1001.0740670580109
"rt(1.0,3)",3.0,1.0,def,915.7395261930822
"rt(0.1,4)",4.0,0.1,def,5069.783521834318
"rt(0.2,4)",4.0,0.2,def,4431.948558955443
"rt(0.3,4)",4.0,0.3,def,4152.286109725347
"rt(0.4,4)",4.0,0.4,def,3216.2170895486784
"rt(0.5,4)",4.0,0.5,def,2647.633847067335
"rt(0.6,4)",4.0,0.6,def,2648.8235466551764
"rt(0.7,4)",4.0,0.7,def,2025.637686870559
"rt(0.8,4)",4.0,0.8,def,1858.0822552535144
"rt(0.9,4)",4.0,0.9,def,1292.7295171096407
"rt(1.0,4)",4.0,1.0,def,1355.925468661567
