env,env_par1,env_par2,controller,fitness
"ht(3.6,5)",5.0,3.6,"rt(0.3,1)",549.352280499893
"ht(3.8,5)",5.0,3.8,"rt(0.3,1)",390.65182357112957
"ht(4.0,5)",5.0,4.0,"rt(0.3,1)",522.258959389471
"ht(2.2,10)",10.0,2.2,"rt(0.3,1)",3300.383976328827
"ht(2.4,10)",10.0,2.4,"rt(0.3,1)",2569.831750487959
"ht(2.6,10)",10.0,2.6,"rt(0.3,1)",1995.343326993045
"ht(2.8,10)",10.0,2.8,"rt(0.3,1)",1496.7840439039658
"ht(3.0,10)",10.0,3.0,"rt(0.3,1)",1223.922980380121
"ht(3.2,10)",10.0,3.2,"rt(0.3,1)",851.4821143185933
"ht(3.4,10)",10.0,3.4,"rt(0.3,1)",659.8158652682317
"ht(3.6,10)",10.0,3.6,"rt(0.3,1)",564.9848915356838
"ht(3.8,10)",10.0,3.8,"rt(0.3,1)",539.0110551151953
"ht(4.0,10)",10.0,4.0,"rt(0.3,1)",580.7287994145039
"ht(2.2,15)",15.0,2.2,"rt(0.3,1)",4162.197362104637
"ht(2.4,15)",15.0,2.4,"rt(0.3,1)",3839.8794575039365
"ht(2.6,15)",15.0,2.6,"rt(0.3,1)",3728.4259400280303
"ht(2.8,15)",15.0,2.8,"rt(0.3,1)",2827.5326253628764
"ht(3.0,15)",15.0,3.0,"rt(0.3,1)",2667.921919668914
"ht(3.2,15)",15.0,3.2,"rt(0.3,1)",2303.6731097591223
"ht(3.4,15)",15.0,3.4,"rt(0.3,1)",1542.183737400684
"ht(3.6,15)",15.0,3.6,"rt(0.3,1)",1587.6179694682244
"ht(3.8,15)",15.0,3.8,"rt(0.3,1)",1210.6250420711979
"ht(4.0,15)",15.0,4.0,"rt(0.3,1)",1278.702458457718
"ht(2.2,20)",20.0,2.2,"rt(0.3,1)",4469.032180179164
"ht(2.4,20)",20.0,2.4,"rt(0.3,1)",4170.169153308785
"ht(2.6,20)",20.0,2.6,"rt(0.3,1)",3913.9376907827145
"ht(2.8,20)",20.0,2.8,"rt(0.3,1)",3875.249661367577
"ht(3.0,20)",20.0,3.0,"rt(0.3,1)",3617.8879276779844
"ht(3.2,20)",20.0,3.2,"rt(0.3,1)",3381.702466922834
"ht(3.4,20)",20.0,3.4,"rt(0.3,1)",2894.8341298291566
"ht(3.6,20)",20.0,3.6,"rt(0.3,1)",2029.199568591327
"ht(3.8,20)",20.0,3.8,"rt(0.3,1)",1744.2452378138385
"ht(4.0,20)",20.0,4.0,"rt(0.3,1)",1838.5706125935565
"rt(0.1,1)",1.0,0.1,"rt(0.3,1)",4704.226495147198
"rt(0.2,1)",1.0,0.2,"rt(0.3,1)",4492.113418331079
"rt(0.3,1)",1.0,0.3,"rt(0.3,1)",3723.355451172815
"rt(0.4,1)",1.0,0.4,"rt(0.3,1)",3103.3280116116966
"rt(0.5,1)",1.0,0.5,"rt(0.3,1)",2357.7471669478377
"rt(0.6,1)",1.0,0.6,"rt(0.3,1)",2069.292724903417
"rt(0.7,1)",1.0,0.7,"rt(0.3,1)",1330.6809340811474
"rt(0.8,1)",1.0,0.8,"rt(0.3,1)",775.7515520247665
"rt(0.9,1)",1.0,0.9,"rt(0.3,1)",771.9861899869552
"rt(1.0,1)",1.0,1.0,"rt(0.3,1)",624.1971331546665
"rt(0.1,2)",2.0,0.1,"rt(0.3,1)",4722.060659569657
"rt(0.2,2)",2.0,0.2,"rt(0.3,1)",4355.685339337424
"rt(0.3,2)",2.0,0.3,"rt(0.3,1)",3882.063816574387
"rt(0.4,2)",2.0,0.4,"rt(0.3,1)",3410.513996324898
"rt(0.5,2)",2.0,0.5,"rt(0.3,1)",2500.708600973531
"rt(0.6,2)",2.0,0.6,"rt(0.3,1)",2155.899288675553
"rt(0.7,2)",2.0,0.7,"rt(0.3,1)",1488.7313679000977
"rt(0.8,2)",2.0,0.8,"rt(0.3,1)",1298.8369106076893
"rt(0.9,2)",2.0,0.9,"rt(0.3,1)",1038.0372112755908
"rt(1.0,2)",2.0,1.0,"rt(0.3,1)",837.9006636986707
"rt(0.1,3)",3.0,0.1,"rt(0.3,1)",4626.510327146895
"rt(0.2,3)",3.0,0.2,"rt(0.3,1)",4370.726383375549
"rt(0.3,3)",3.0,0.3,"rt(0.3,1)",4046.638161298346
"rt(0.4,3)",3.0,0.4,"rt(0.3,1)",3453.262864506184
"rt(0.5,3)",3.0,0.5,"rt(0.3,1)",3014.1637261537307
"rt(0.6,3)",3.0,0.6,"rt(0.3,1)",2270.218164440394
"rt(0.7,3)",3.0,0.7,"rt(0.3,1)",1610.7076813051706
"rt(0.8,3)",3.0,0.8,"rt(0.3,1)",1362.7111013968247
"rt(0.9,3)",3.0,0.9,"rt(0.3,1)",1117.6035510467273
"rt(1.0,3)",3.0,1.0,"rt(0.3,1)",1168.723757285843
"rt(0.1,4)",4.0,0.1,"rt(0.3,1)",4680.780962928825
"rt(0.2,4)",4.0,0.2,"rt(0.3,1)",4530.15349359861
"rt(0.3,4)",4.0,0.3,"rt(0.3,1)",4173.3961966397255
"rt(0.4,4)",4.0,0.4,"rt(0.3,1)",3541.676789368059
"rt(0.5,4)",4.0,0.5,"rt(0.3,1)",3000.2501603559745
"rt(0.6,4)",4.0,0.6,"rt(0.3,1)",2198.5249616133656
"rt(0.7,4)",4.0,0.7,"rt(0.3,1)",1749.432793049601
"rt(0.8,4)",4.0,0.8,"rt(0.3,1)",1613.0593497360483
"rt(0.9,4)",4.0,0.9,"rt(0.3,1)",1269.7918617087691
"rt(1.0,4)",4.0,1.0,"rt(0.3,1)",1177.2856138454285
def,,,"rt(0.8,4)",2171.0281834517746
"ht(2.2,5)",5.0,2.2,"rt(0.8,4)",2969.0119144594223
"ht(2.4,5)",5.0,2.4,"rt(0.8,4)",3118.827063408301
"ht(2.6,5)",5.0,2.6,"rt(0.8,4)",2757.473087734214
"ht(2.8,5)",5.0,2.8,"rt(0.8,4)",2602.58248587891
"ht(3.0,5)",5.0,3.0,"rt(0.8,4)",2230.7366269862246
"ht(3.2,5)",5.0,3.2,"rt(0.8,4)",2136.331187830322
"ht(3.4,5)",5.0,3.4,"rt(0.8,4)",1567.5491979399985
"ht(3.6,5)",5.0,3.6,"rt(0.8,4)",1481.038044758004
"ht(3.8,5)",5.0,3.8,"rt(0.8,4)",897.5606226879669
"ht(4.0,5)",5.0,4.0,"rt(0.8,4)",1027.1447303391176
"ht(2.2,10)",10.0,2.2,"rt(0.8,4)",3541.2428668217212
"ht(2.4,10)",10.0,2.4,"rt(0.8,4)",3662.9519096529275
"ht(2.6,10)",10.0,2.6,"rt(0.8,4)",3061.386806482505
"ht(2.8,10)",10.0,2.8,"rt(0.8,4)",2864.036435983544
"ht(3.0,10)",10.0,3.0,"rt(0.8,4)",3085.3447022495097
"ht(3.2,10)",10.0,3.2,"rt(0.8,4)",2800.432798683096
"ht(3.4,10)",10.0,3.4,"rt(0.8,4)",2290.9492650117927
"ht(3.6,10)",10.0,3.6,"rt(0.8,4)",2332.3719425494905
"ht(3.8,10)",10.0,3.8,"rt(0.8,4)",2011.9433461025906
"ht(4.0,10)",10.0,4.0,"rt(0.8,4)",1535.1781586086374
"ht(2.2,15)",15.0,2.2,"rt(0.8,4)",3653.353604920138
"ht(2.4,15)",15.0,2.4,"rt(0.8,4)",3675.9755369863433
"ht(2.6,15)",15.0,2.6,"rt(0.8,4)",3762.1126165815813
"ht(2.8,15)",15.0,2.8,"rt(0.8,4)",3796.2718270176906
"ht(3.0,15)",15.0,3.0,"rt(0.8,4)",3444.115784894011
"ht(3.2,15)",15.0,3.2,"rt(0.8,4)",3520.7590604264487
"ht(3.4,15)",15.0,3.4,"rt(0.8,4)",3323.7202161568002
"ht(3.6,15)",15.0,3.6,"rt(0.8,4)",2727.6227486435037
"ht(3.8,15)",15.0,3.8,"rt(0.8,4)",2650.857332123652
"ht(4.0,15)",15.0,4.0,"rt(0.8,4)",2128.0270531094043
"ht(2.2,20)",20.0,2.2,"rt(0.8,4)",3837.7385340702367
"ht(2.4,20)",20.0,2.4,"rt(0.8,4)",3898.790347160345
"ht(2.6,20)",20.0,2.6,"rt(0.8,4)",3977.408822788858
"ht(2.8,20)",20.0,2.8,"rt(0.8,4)",3821.091061073824
"ht(3.0,20)",20.0,3.0,"rt(0.8,4)",3869.7891965536674
"ht(3.2,20)",20.0,3.2,"rt(0.8,4)",3491.541240287787
"ht(3.4,20)",20.0,3.4,"rt(0.8,4)",3448.099122092531
"ht(3.6,20)",20.0,3.6,"rt(0.8,4)",3531.297244023774
"ht(3.8,20)",20.0,3.8,"rt(0.8,4)",3258.500111687755
"ht(4.0,20)",20.0,4.0,"rt(0.8,4)",2543.815135396725
"rt(0.1,1)",1.0,0.1,"rt(0.8,4)",2402.3875708559704
"rt(0.2,1)",1.0,0.2,"rt(0.8,4)",3191.1719671331884
"rt(0.3,1)",1.0,0.3,"rt(0.8,4)",3271.3336327028455
"rt(0.4,1)",1.0,0.4,"rt(0.8,4)",3178.1114709641447
"rt(0.5,1)",1.0,0.5,"rt(0.8,4)",2746.250455368098
"rt(0.6,1)",1.0,0.6,"rt(0.8,4)",2217.371160739432
"rt(0.7,1)",1.0,0.7,"rt(0.8,4)",1896.1002933268285
"rt(0.8,1)",1.0,0.8,"rt(0.8,4)",1666.7206025315359
"rt(0.9,1)",1.0,0.9,"rt(0.8,4)",1274.9143557376067
"rt(1.0,1)",1.0,1.0,"rt(0.8,4)",955.5662922478417
"rt(0.1,2)",2.0,0.1,"rt(0.8,4)",3139.1748449705237
"rt(0.2,2)",2.0,0.2,"rt(0.8,4)",2780.4296262785842
"rt(0.3,2)",2.0,0.3,"rt(0.8,4)",2829.0746101357813
"rt(0.4,2)",2.0,0.4,"rt(0.8,4)",3294.9189614808774
"rt(0.5,2)",2.0,0.5,"rt(0.8,4)",2680.8807067125745
"rt(0.6,2)",2.0,0.6,"rt(0.8,4)",2561.908846597593
"rt(0.7,2)",2.0,0.7,"rt(0.8,4)",2376.9754634241244
"rt(0.8,2)",2.0,0.8,"rt(0.8,4)",2157.1918578808195
"rt(0.9,2)",2.0,0.9,"rt(0.8,4)",1671.681374408282
"rt(1.0,2)",2.0,1.0,"rt(0.8,4)",1364.8556814172584
"rt(0.1,3)",3.0,0.1,"rt(0.8,4)",2719.765652227093
"rt(0.2,3)",3.0,0.2,"rt(0.8,4)",2963.230667408583
"rt(0.3,3)",3.0,0.3,"rt(0.8,4)",2824.2717676131997
"rt(0.4,3)",3.0,0.4,"rt(0.8,4)",3146.7377799533424
"rt(0.5,3)",3.0,0.5,"rt(0.8,4)",3155.020580020485
"rt(0.6,3)",3.0,0.6,"rt(0.8,4)",2882.481405946934
"rt(0.7,3)",3.0,0.7,"rt(0.8,4)",2553.474759912064
"rt(0.8,3)",3.0,0.8,"rt(0.8,4)",2228.1302012053343
"rt(0.9,3)",3.0,0.9,"rt(0.8,4)",1794.6248812308831
"rt(1.0,3)",3.0,1.0,"rt(0.8,4)",1895.6321423555664
"rt(0.1,4)",4.0,0.1,"rt(0.8,4)",3301.3882324352903
"rt(0.2,4)",4.0,0.2,"rt(0.8,4)",2991.5107029729406
"rt(0.3,4)",4.0,0.3,"rt(0.8,4)",2885.5073330630407
"rt(0.4,4)",4.0,0.4,"rt(0.8,4)",3075.3306665409264
"rt(0.5,4)",4.0,0.5,"rt(0.8,4)",3018.0407089038354
"rt(0.6,4)",4.0,0.6,"rt(0.8,4)",2624.3903990237936
"rt(0.7,4)",4.0,0.7,"rt(0.8,4)",2506.3089573199486
"rt(0.8,4)",4.0,0.8,"rt(0.8,4)",2360.4654530813364
"rt(0.9,4)",4.0,0.9,"rt(0.8,4)",2355.2124603215643
"rt(1.0,4)",4.0,1.0,"rt(0.8,4)",2094.503615652621
def,,,"rt(0.8,1)",3031.404107561975
"ht(2.2,5)",5.0,2.2,"rt(0.8,1)",2366.048349505771
"ht(2.4,5)",5.0,2.4,"rt(0.8,1)",2597.51583190325
"ht(2.6,5)",5.0,2.6,"rt(0.8,1)",2219.1893264625746
"ht(2.8,5)",5.0,2.8,"rt(0.8,1)",1808.5938040062274
"ht(3.0,5)",5.0,3.0,"rt(0.8,1)",1772.443420049871
"ht(3.2,5)",5.0,3.2,"rt(0.8,1)",1591.6770499494592
"ht(3.4,5)",5.0,3.4,"rt(0.8,1)",1287.2925339839685
"ht(3.6,5)",5.0,3.6,"rt(0.8,1)",1224.2017691763176
"ht(3.8,5)",5.0,3.8,"rt(0.8,1)",1108.1835852253776
"ht(4.0,5)",5.0,4.0,"rt(0.8,1)",1146.3418654964091
"ht(2.2,10)",10.0,2.2,"rt(0.8,1)",2995.9277930289813
"ht(2.4,10)",10.0,2.4,"rt(0.8,1)",2693.306075737945
"ht(2.6,10)",10.0,2.6,"rt(0.8,1)",2282.3341516633914
"ht(2.8,10)",10.0,2.8,"rt(0.8,1)",2300.562226605469
"ht(3.0,10)",10.0,3.0,"rt(0.8,1)",2270.9195462927632
"ht(3.2,10)",10.0,3.2,"rt(0.8,1)",1862.0362880201778
"ht(3.4,10)",10.0,3.4,"rt(0.8,1)",2116.0764860551235
"ht(3.6,10)",10.0,3.6,"rt(0.8,1)",2042.7200512381573
"ht(3.8,10)",10.0,3.8,"rt(0.8,1)",1547.585427744794
"ht(4.0,10)",10.0,4.0,"rt(0.8,1)",1724.0305882237506
"ht(2.2,15)",15.0,2.2,"rt(0.8,1)",3192.4503804593883
"ht(2.4,15)",15.0,2.4,"rt(0.8,1)",3147.782587564716
"ht(2.6,15)",15.0,2.6,"rt(0.8,1)",3140.4573848570994
"ht(2.8,15)",15.0,2.8,"rt(0.8,1)",2938.182598268162
"ht(3.0,15)",15.0,3.0,"rt(0.8,1)",3144.395443100872
"ht(3.2,15)",15.0,3.2,"rt(0.8,1)",2596.425455332147
"ht(3.4,15)",15.0,3.4,"rt(0.8,1)",2772.977479395568
"ht(3.6,15)",15.0,3.6,"rt(0.8,1)",2646.8190338037903
"ht(3.8,15)",15.0,3.8,"rt(0.8,1)",2291.1436239213203
"ht(4.0,15)",15.0,4.0,"rt(0.8,1)",1987.0438451196474
"ht(2.2,20)",20.0,2.2,"rt(0.8,1)",3667.7623498994167
"ht(2.4,20)",20.0,2.4,"rt(0.8,1)",3099.3747758537
"ht(2.6,20)",20.0,2.6,"rt(0.8,1)",3288.6789718077575
"ht(2.8,20)",20.0,2.8,"rt(0.8,1)",3112.6510086593553
"ht(3.0,20)",20.0,3.0,"rt(0.8,1)",3522.6380860926647
"ht(3.2,20)",20.0,3.2,"rt(0.8,1)",2872.9384712821234
"ht(3.4,20)",20.0,3.4,"rt(0.8,1)",2480.36406785543
"ht(3.6,20)",20.0,3.6,"rt(0.8,1)",2741.250360644539
"ht(3.8,20)",20.0,3.8,"rt(0.8,1)",2191.277503717465
"ht(4.0,20)",20.0,4.0,"rt(0.8,1)",3030.74418382033
"rt(0.1,1)",1.0,0.1,"rt(0.8,1)",3420.8074439411266
"rt(0.2,1)",1.0,0.2,"rt(0.8,1)",2740.1016830753233
"rt(0.3,1)",1.0,0.3,"rt(0.8,1)",2869.6768688981197
"rt(0.4,1)",1.0,0.4,"rt(0.8,1)",2686.146253674368
"rt(0.5,1)",1.0,0.5,"rt(0.8,1)",2459.683841161039
"rt(0.6,1)",1.0,0.6,"rt(0.8,1)",2704.078665446248
"rt(0.7,1)",1.0,0.7,"rt(0.8,1)",2239.692315033674
"rt(0.8,1)",1.0,0.8,"rt(0.8,1)",2150.9263333318327
"rt(0.9,1)",1.0,0.9,"rt(0.8,1)",1807.9232390177617
"rt(1.0,1)",1.0,1.0,"rt(0.8,1)",1802.6686120279858
"rt(0.1,2)",2.0,0.1,"rt(0.8,1)",3428.224119100015
"rt(0.2,2)",2.0,0.2,"rt(0.8,1)",3082.003284071213
"rt(0.3,2)",2.0,0.3,"rt(0.8,1)",2787.5092433757372
"rt(0.4,2)",2.0,0.4,"rt(0.8,1)",2967.506442545405
"rt(0.5,2)",2.0,0.5,"rt(0.8,1)",2441.9551742749168
"rt(0.6,2)",2.0,0.6,"rt(0.8,1)",2645.2177619528356
"rt(0.7,2)",2.0,0.7,"rt(0.8,1)",2157.1374422336867
"rt(0.8,2)",2.0,0.8,"rt(0.8,1)",2134.293649059607
"rt(0.9,2)",2.0,0.9,"rt(0.8,1)",1771.280682444865
"rt(1.0,2)",2.0,1.0,"rt(0.8,1)",1704.5045484949508
"rt(0.1,3)",3.0,0.1,"rt(0.8,1)",3466.2158592166866
"rt(0.2,3)",3.0,0.2,"rt(0.8,1)",2400.0909667123415
"rt(0.3,3)",3.0,0.3,"rt(0.8,1)",2788.7557684703074
"rt(0.4,3)",3.0,0.4,"rt(0.8,1)",2997.7641524790797
"rt(0.5,3)",3.0,0.5,"rt(0.8,1)",2274.3872223956346
"rt(0.6,3)",3.0,0.6,"rt(0.8,1)",2577.9933379580766
"rt(0.7,3)",3.0,0.7,"rt(0.8,1)",2356.4592867113083
"rt(0.8,3)",3.0,0.8,"rt(0.8,1)",2307.437492819518
"rt(0.9,3)",3.0,0.9,"rt(0.8,1)",1880.0842944623262
"rt(1.0,3)",3.0,1.0,"rt(0.8,1)",1976.7498951413393
"rt(0.1,4)",4.0,0.1,"rt(0.8,1)",3494.8551100947793
"rt(0.2,4)",4.0,0.2,"rt(0.8,1)",3047.1235109751988
"rt(0.3,4)",4.0,0.3,"rt(0.8,1)",3082.4555610022758
"rt(0.4,4)",4.0,0.4,"rt(0.8,1)",3072.6470904615403
"rt(0.5,4)",4.0,0.5,"rt(0.8,1)",2710.638185432342
"rt(0.6,4)",4.0,0.6,"rt(0.8,1)",2435.519728215927
"rt(0.7,4)",4.0,0.7,"rt(0.8,1)",2241.7231070938956
"rt(0.8,4)",4.0,0.8,"rt(0.8,1)",1599.8959187804974
"rt(0.9,4)",4.0,0.9,"rt(0.8,1)",1926.2764438288145
"rt(1.0,4)",4.0,1.0,"rt(0.8,1)",1852.172639546456
def,,,def,6483.929985790464
"ht(2.2,5)",5.0,2.2,def,415.64245210063046
"ht(2.4,5)",5.0,2.4,def,443.647048612602
"ht(2.6,5)",5.0,2.6,def,407.1582334907025
"ht(2.8,5)",5.0,2.8,def,411.8759648330979
"ht(3.0,5)",5.0,3.0,def,413.07977815262126
"ht(3.2,5)",5.0,3.2,def,361.0633547607871
"ht(3.4,5)",5.0,3.4,def,400.11952661398016
"ht(3.6,5)",5.0,3.6,def,291.9021837852545
"ht(3.8,5)",5.0,3.8,def,291.16523968507704
"ht(4.0,5)",5.0,4.0,def,262.70847365180146
"ht(2.2,10)",10.0,2.2,def,479.3994867179636
"ht(2.4,10)",10.0,2.4,def,467.8402155205565
"ht(2.6,10)",10.0,2.6,def,510.3857805615935
"ht(2.8,10)",10.0,2.8,def,489.09795200859065
"ht(3.0,10)",10.0,3.0,def,405.46099182304846
"ht(3.2,10)",10.0,3.2,def,437.96960889772157
"ht(3.4,10)",10.0,3.4,def,444.51892550819406
"ht(3.6,10)",10.0,3.6,def,463.4171179335698
"ht(3.8,10)",10.0,3.8,def,421.9023865114579
"ht(4.0,10)",10.0,4.0,def,416.54726485544705
"ht(2.2,15)",15.0,2.2,def,825.521576878271
"ht(2.4,15)",15.0,2.4,def,898.3745291474257
"ht(2.6,15)",15.0,2.6,def,646.4563721470871
"ht(2.8,15)",15.0,2.8,def,484.4633062988867
"ht(3.0,15)",15.0,3.0,def,588.4594667869995
"ht(3.2,15)",15.0,3.2,def,542.1557528902316
"ht(3.4,15)",15.0,3.4,def,501.6757337678211
"ht(3.6,15)",15.0,3.6,def,456.940648455463
"ht(3.8,15)",15.0,3.8,def,468.6392495235819
"ht(4.0,15)",15.0,4.0,def,443.294242932163
"ht(2.2,20)",20.0,2.2,def,1304.5409411146536
"ht(2.4,20)",20.0,2.4,def,1337.1361163946106
"ht(2.6,20)",20.0,2.6,def,971.9576165993208
"ht(2.8,20)",20.0,2.8,def,941.1086442390691
"ht(3.0,20)",20.0,3.0,def,885.0114082265537
"ht(3.2,20)",20.0,3.2,def,521.9169415242806
"ht(3.4,20)",20.0,3.4,def,689.8809922280959
"ht(3.6,20)",20.0,3.6,def,682.0116148078621
"ht(3.8,20)",20.0,3.8,def,624.9190198353461
"ht(4.0,20)",20.0,4.0,def,384.7630426644806
"rt(0.1,1)",1.0,0.1,def,1462.597056636369
"rt(0.2,1)",1.0,0.2,def,383.1559302992461
"rt(0.3,1)",1.0,0.3,def,285.6090387519663
"rt(0.4,1)",1.0,0.4,def,257.8614630022844
"rt(0.5,1)",1.0,0.5,def,243.32398648934958
"rt(0.6,1)",1.0,0.6,def,245.1464237157002
"rt(0.7,1)",1.0,0.7,def,272.1312300152285
"rt(0.8,1)",1.0,0.8,def,293.8545406397405
"rt(0.9,1)",1.0,0.9,def,244.91414603495733
"rt(1.0,1)",1.0,1.0,def,269.6942684465755
"rt(0.1,2)",2.0,0.1,def,1401.9954765147343
"rt(0.2,2)",2.0,0.2,def,346.37607489625105
"rt(0.3,2)",2.0,0.3,def,339.5455036742494
"rt(0.4,2)",2.0,0.4,def,259.7933009769314
"rt(0.5,2)",2.0,0.5,def,272.72900062211414
"rt(0.6,2)",2.0,0.6,def,219.2989034757251
"rt(0.7,2)",2.0,0.7,def,209.3403888980223
"rt(0.8,2)",2.0,0.8,def,279.62788190770885
"rt(0.9,2)",2.0,0.9,def,229.79565639750842
"rt(1.0,2)",2.0,1.0,def,267.3976032713468
"rt(0.1,3)",3.0,0.1,def,1538.1331898764333
"rt(0.2,3)",3.0,0.2,def,665.036253399009
"rt(0.3,3)",3.0,0.3,def,302.7014128636868
"rt(0.4,3)",3.0,0.4,def,282.16373852991893
"rt(0.5,3)",3.0,0.5,def,214.81262978591707
"rt(0.6,3)",3.0,0.6,def,321.2745054930736
"rt(0.7,3)",3.0,0.7,def,223.77075867109215
"rt(0.8,3)",3.0,0.8,def,304.07419744873016
"rt(0.9,3)",3.0,0.9,def,253.8578081299679
"rt(1.0,3)",3.0,1.0,def,272.51022816312496
"rt(0.1,4)",4.0,0.1,def,1569.8428493644738
"rt(0.2,4)",4.0,0.2,def,546.9537316372774
"rt(0.3,4)",4.0,0.3,def,401.75010053626903
"rt(0.4,4)",4.0,0.4,def,324.2589989422762
"rt(0.5,4)",4.0,0.5,def,340.1994342201268
"rt(0.6,4)",4.0,0.6,def,263.9692414465949
"rt(0.7,4)",4.0,0.7,def,267.03770938128633
"rt(0.8,4)",4.0,0.8,def,230.22847488078972
"rt(0.9,4)",4.0,0.9,def,202.4078613652311
"rt(1.0,4)",4.0,1.0,def,200.41496591674078
