env,env_par1,env_par2,controller,fitness
"rt(0.9,3)",3.0,0.9,def,1561.5864149562747
"rt(1.0,3)",3.0,1.0,def,1235.2185676516372
"rt(0.1,4)",4.0,0.1,def,2934.319012986016
"rt(0.2,4)",4.0,0.2,def,3493.827600296208
"rt(0.3,4)",4.0,0.3,def,3756.766539393379
"rt(0.4,4)",4.0,0.4,def,3487.890948715572
"rt(0.5,4)",4.0,0.5,def,2939.5417755789044
"rt(0.6,4)",4.0,0.6,def,2754.031365047855
"rt(0.7,4)",4.0,0.7,def,2399.583691690645
"rt(0.8,4)",4.0,0.8,def,2012.3900156720272
"rt(0.9,4)",4.0,0.9,def,1861.7330372266872
"rt(1.0,4)",4.0,1.0,def,1516.8559028084446
