mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
225.5863895884668,359.03170179609793,312.5110311151898,359.03170179609793,37.124049086296694
278.7458452043209,599.9941977594085,314.33369817640323,599.9941977594085,4.154529296306828
299.90472598655026,404.4707774315231,313.18318217056657,599.9941977594085,4.154529296306828
247.50855052937075,351.76292173766996,310.7618950297997,599.9941977594085,4.154529296306828
284.3650108005376,404.67030938864167,328.93249418981776,599.9941977594085,4.154529296306828
293.2374183854521,481.8556263353301,304.3700126405965,599.9941977594085,4.154529296306828
300.7495863548005,418.8166481620629,322.34136574551616,599.9941977594085,4.154529296306828
291.8306733800008,371.9884054752487,331.267766071195,599.9941977594085,4.154529296306828
346.3851587091926,542.6555171018769,336.6591904087199,599.9941977594085,4.154529296306828
301.00100687730816,668.1250564709209,308.2633760579802,668.1250564709209,-5.812770460794607
336.4766451883052,609.6525206415722,344.92487510407466,668.1250564709209,-5.812770460794607
290.7325355103453,482.92386618350946,340.3105513344277,668.1250564709209,-5.812770460794607
405.673743972483,998.6392100071287,378.30307312197846,998.6392100071287,-5.812770460794607
328.2166976689977,666.0958701176841,320.9164055199869,998.6392100071287,-5.812770460794607
484.046804910537,984.0959640808097,379.51501645145163,998.6392100071287,-5.812770460794607
344.42581547242304,1042.889885553825,350.38407114469646,1042.889885553825,-5.812770460794607
498.0143856600029,1096.4145829377603,396.4098610493392,1096.4145829377603,-5.812770460794607
357.88577123698474,991.304302870189,347.80654022454826,1096.4145829377603,-5.812770460794607
426.36816547300606,945.2910774873186,353.5553619698819,1096.4145829377603,-5.812770460794607
421.4123558642131,982.553770064726,370.3170695167987,1096.4145829377603,-5.812770460794607
450.97157218756956,948.0512928567179,387.6332284630835,1096.4145829377603,-5.812770460794607
693.1089661662627,980.4180548703463,940.0589236869031,1096.4145829377603,-5.812770460794607
533.025104055436,1009.0039632209426,396.9027445538739,1096.4145829377603,-5.812770460794607
495.03104578484937,1003.472681830151,400.9027107714826,1096.4145829377603,-5.812770460794607
512.5827104304121,997.6087130524755,408.9220777366707,1096.4145829377603,-5.812770460794607
641.8124030598168,1001.2674601826956,566.7407591731452,1096.4145829377603,-5.812770460794607
423.8607162040852,989.3047140410138,377.2678506075912,1096.4145829377603,-5.812770460794607
514.6448797108089,991.5304741239676,417.0033215135579,1096.4145829377603,-5.812770460794607
399.7534405449102,989.5093262064645,345.68105555011687,1096.4145829377603,-5.812770460794607
631.1408904821142,979.7776042091789,499.10607984547437,1096.4145829377603,-5.812770460794607
670.118358294455,988.5719027993404,632.5009259708963,1096.4145829377603,-5.812770460794607
741.2453094909728,995.2587620382966,933.3023815466634,1096.4145829377603,-5.812770460794607
465.7535040220442,981.2200655294424,397.96747797748435,1096.4145829377603,-5.812770460794607
619.6750962417383,1051.1823021490595,411.07501288044534,1096.4145829377603,-5.812770460794607
574.7087010122276,949.3686143518146,408.34312958629414,1096.4145829377603,-5.812770460794607
724.1088158231663,1054.207916939674,908.0750348038699,1096.4145829377603,-5.812770460794607
508.00253759413533,984.342803877459,489.71142502860414,1096.4145829377603,-5.812770460794607
651.842074385346,1047.406440770938,647.3277329768532,1096.4145829377603,-5.812770460794607
475.825946270214,943.087694888085,472.3592605922719,1096.4145829377603,-5.812770460794607
780.3636002968269,1019.9696981019814,925.040483399252,1096.4145829377603,-5.812770460794607
727.0762769743478,1043.1747145466254,911.524298951346,1096.4145829377603,-5.812770460794607
780.3077956339471,1090.7102224063633,959.4727960412849,1096.4145829377603,-5.812770460794607
377.5507599233186,946.8857047379034,345.0639637520689,1096.4145829377603,-14.083648506050562
824.3337456575088,1077.6009303390445,835.7505503558169,1096.4145829377603,-14.083648506050562
859.9802987123536,1005.1184589140489,952.9401780619856,1096.4145829377603,-14.083648506050562
756.5055416716131,1087.2302170817552,823.7239050599269,1096.4145829377603,-14.083648506050562
465.84202477057306,955.387073157125,443.84989907781113,1096.4145829377603,-14.083648506050562
732.5384197334525,1051.3991361762633,878.1335196675913,1096.4145829377603,-14.083648506050562
672.7510891903648,1003.1030619056249,700.0309553055869,1096.4145829377603,-14.083648506050562
903.477698966366,1104.470079631295,997.3752385250992,1104.470079631295,-14.083648506050562
707.8597934538301,1018.9549509450236,938.8024071818027,1104.470079631295,-14.083648506050562
714.5145294052065,988.4925226100307,880.2753179608925,1104.470079631295,-14.083648506050562
836.0515109653085,1002.1202609931828,953.8615765333459,1104.470079631295,-14.083648506050562
770.0708998420797,1000.5601634059352,937.3914631124497,1104.470079631295,-14.083648506050562
788.9224520277064,1000.5333548716088,960.5102979348304,1104.470079631295,-14.083648506050562
774.3986485506688,1000.8618540012242,963.1450315074892,1104.470079631295,-14.083648506050562
718.481587405264,999.9613308672738,937.1844384815046,1104.470079631295,-14.083648506050562
858.1736709302884,1012.0527253045318,945.9540017698341,1104.470079631295,-14.083648506050562
859.1506186333755,1005.4902836560618,956.3249099453357,1104.470079631295,-14.083648506050562
852.7555460182484,1011.2622994562108,968.8079544005664,1104.470079631295,-14.083648506050562
726.9929447536962,990.365252717474,941.3428163859608,1104.470079631295,-14.083648506050562
737.276014884201,1033.0492596715956,954.1302744371459,1104.470079631295,-14.083648506050562
736.1144223552685,993.2330801170457,941.4065524152318,1104.470079631295,-14.083648506050562
779.5526814467651,1017.6950822773314,961.7117363835321,1104.470079631295,-14.083648506050562
693.2860841862198,1004.6566147959771,926.9447147834588,1104.470079631295,-14.083648506050562
735.9841814636566,989.2015220852685,943.9632309902616,1104.470079631295,-14.083648506050562
772.193092964041,1057.4892185895865,965.7644098696263,1104.470079631295,-14.083648506050562
422.5944133481807,893.1244507718473,366.0657656931347,1104.470079631295,-14.083648506050562
560.9295799853137,1062.1522960864559,480.8445845668382,1104.470079631295,-14.083648506050562
696.4452234140332,1023.9222251466167,721.4815427709317,1104.470079631295,-14.083648506050562
777.6001197844914,1098.3088413135793,869.5093570776229,1104.470079631295,-14.083648506050562
367.78246863625185,991.1687864691079,338.2944282778967,1104.470079631295,-1249.0783399847426
786.3907224495015,1056.5449035450677,859.8478488731927,1104.470079631295,-1249.0783399847426
808.8036897023812,988.5818668027636,939.7474432632778,1104.470079631295,-1249.0783399847426
753.9230088099362,1083.4533380112282,970.5742465168113,1104.470079631295,-1249.0783399847426
453.0071858556459,984.9397365950732,404.1098783748234,1104.470079631295,-1249.0783399847426
594.4187875957446,1057.3694729898932,602.7559624891203,1104.470079631295,-1249.0783399847426
855.8619932191807,1031.0673616132678,964.3024875199857,1104.470079631295,-1249.0783399847426
536.4600806020411,1081.7327224407727,565.6550911077053,1104.470079631295,-1511.0194722538336
552.4678033153446,954.8979577978918,443.1094071886231,1104.470079631295,-1511.0194722538336
580.5918396739982,1069.2145420927786,969.6865460496772,1104.470079631295,-1511.0194722538336
706.8897801921197,1087.3182784128403,925.4826078669802,1104.470079631295,-1511.0194722538336
886.1370234209005,1106.6415454671683,1032.8050970407896,1106.6415454671683,-1511.0194722538336
810.7451788449864,995.1488002416498,963.9783091345882,1106.6415454671683,-1511.0194722538336
647.7366557373063,1015.1808659975261,937.1653301536927,1106.6415454671683,-2253.6216969504985
815.062688829054,1010.241612257806,961.0822906805964,1106.6415454671683,-2253.6216969504985
850.8690544080708,1086.4755467261834,970.4710638459447,1106.6415454671683,-2253.6216969504985
696.9713695095849,997.4554843359288,863.4490845499234,1106.6415454671683,-2253.6216969504985
701.669920542439,1002.1715340759083,943.7541045872363,1106.6415454671683,-2253.6216969504985
757.7541914716769,997.983332733658,947.677886583407,1106.6415454671683,-2253.6216969504985
862.3067002461107,1020.739069571401,968.4121026625627,1106.6415454671683,-2253.6216969504985
737.4860616183295,1018.87056549977,961.4956478714023,1106.6415454671683,-2253.6216969504985
845.4626465985784,992.5927846485253,971.2925221200189,1106.6415454671683,-2253.6216969504985
743.8336509029775,997.1575078304496,961.3589429438975,1106.6415454671683,-2253.6216969504985
686.714910333176,1012.3456370335981,913.6899162568809,1106.6415454671683,-2253.6216969504985
798.3439627910839,995.1392139346199,958.1745023332845,1106.6415454671683,-2253.6216969504985
752.6525019751556,1001.2341913562316,940.8501572582151,1106.6415454671683,-2253.6216969504985
701.9679524777226,1017.4442947910741,699.8222421095419,1106.6415454671683,-2253.6216969504985
820.8811267065415,1015.6156778646803,961.8234459836127,1106.6415454671683,-2253.6216969504985
619.6330124522026,1057.5017869313983,506.86113171734627,1106.6415454671683,-2253.6216969504985
647.3254630845736,973.2140694157232,577.2000631054276,1106.6415454671683,-2253.6216969504985
475.78062238028684,1059.5159242534503,361.5274407710544,1106.6415454671683,-2253.6216969504985
700.586287061047,1032.3201545266256,678.349664092519,1106.6415454671683,-2253.6216969504985
774.9431531305065,1071.4082116956797,886.9015304479698,1106.6415454671683,-2253.6216969504985
557.7969459390912,954.5742407274312,857.8333497317778,1106.6415454671683,-2311.6795725318243
636.9218156788368,1053.661726073106,917.4964015686967,1106.6415454671683,-2769.914009129553
