mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
-4.0013452393056726e+63,582.8812842830278,251.467687412774,582.8812842830278,-1.8255958771524123e+64
201.31784678873194,389.4138117625731,291.61625137510595,582.8812842830278,-1.8255958771524123e+64
376.37033586091576,1008.7797362255334,340.0293585152439,1008.7797362255334,-1.8255958771524123e+64
388.42424774180296,972.6649396184866,342.08872715392613,1008.7797362255334,-1.8255958771524123e+64
371.7371876151966,666.3085041350654,361.2493530518812,1008.7797362255334,-1.8255958771524123e+64
356.4320867773032,627.9552047857209,346.37037746207983,1008.7797362255334,-1.8255958771524123e+64
376.93070055292156,998.3856162882842,345.404239388551,1008.7797362255334,-1.8255958771524123e+64
326.6652824551634,407.6373212124359,342.297748199037,1008.7797362255334,-1.8255958771524123e+64
266.24689102584085,486.91233635605283,299.5674452506703,1008.7797362255334,-1.8255958771524123e+64
296.7814390910285,534.4884785950761,302.6619781627732,1008.7797362255334,-1.8255958771524123e+64
375.411510791246,614.309002771639,354.49399931278026,1008.7797362255334,-1.8255958771524123e+64
345.0668091845424,437.6276190195562,349.99397445235746,1008.7797362255334,-1.8255958771524123e+64
350.69291848552734,514.344028693171,344.82602530798766,1008.7797362255334,-1.8255958771524123e+64
371.10911659000806,990.4529933807188,340.8775244793626,1008.7797362255334,-1.8255958771524123e+64
357.38096606292567,561.114548715296,350.49840469985566,1008.7797362255334,-1.8255958771524123e+64
376.83689089078223,700.4602663562717,365.9725953320838,1008.7797362255334,-1.8255958771524123e+64
329.38410348662677,941.8012323604269,315.24536259334843,1008.7797362255334,-1.8255958771524123e+64
302.7675182565147,509.0426466337906,310.85287418839016,1008.7797362255334,-1.8255958771524123e+64
544.2419884884096,1012.9371025426535,383.4193393909725,1012.9371025426535,-1.8255958771524123e+64
374.8259906489075,570.0157475748073,367.1588580392908,1012.9371025426535,-1.8255958771524123e+64
487.2632831960074,982.1976502847637,403.4286205576141,1012.9371025426535,-1.8255958771524123e+64
454.7525000454079,1001.9358497284612,378.77669656356994,1012.9371025426535,-1.8255958771524123e+64
419.5377526016461,986.3324721381141,365.16606539291206,1012.9371025426535,-1.8255958771524123e+64
427.6635431431616,1007.2706060539547,353.79472086339604,1012.9371025426535,-1.8255958771524123e+64
295.1458341367601,894.900863470069,342.8708807460622,1012.9371025426535,-1.8255958771524123e+64
339.83171028529273,994.0571850110166,321.25872871487906,1012.9371025426535,-1.8255958771524123e+64
511.8022617588932,989.3868837694145,365.87369477960954,1012.9371025426535,-1.8255958771524123e+64
561.1105339570524,982.3375229036376,429.5239769221472,1012.9371025426535,-1.8255958771524123e+64
440.721084277496,1001.7458400917955,359.41215023167047,1012.9371025426535,-1.8255958771524123e+64
563.1562302087078,997.7720161439851,397.99928538323275,1012.9371025426535,-1.8255958771524123e+64
659.5147349336024,991.3646787487003,464.73666783030774,1012.9371025426535,-1.8255958771524123e+64
511.83685439336807,981.4448490151731,396.30690108201287,1012.9371025426535,-1.8255958771524123e+64
410.68870413784583,920.602291076409,390.2495950897605,1012.9371025426535,-1.8255958771524123e+64
386.9668056105675,916.2268825121216,333.056030738624,1012.9371025426535,-1.8255958771524123e+64
525.092613060893,977.832130047829,418.38017821761014,1012.9371025426535,-1.8255958771524123e+64
566.1934481140004,1011.7554677908353,517.8564066429333,1012.9371025426535,-1.8255958771524123e+64
460.61178711146727,994.2496390394282,392.42286559781604,1012.9371025426535,-1.8255958771524123e+64
688.4270880549243,990.6142880755796,724.4968396934369,1012.9371025426535,-1.8255958771524123e+64
428.41737220450267,986.5222469016163,368.1678131247556,1012.9371025426535,-1.8255958771524123e+64
696.1786905754881,1013.3553896676494,925.8636601019767,1013.3553896676494,-1.8255958771524123e+64
516.3275569291427,993.9754569169595,361.56514400238154,1013.3553896676494,-1.8255958771524123e+64
617.0313660682841,994.0834107258279,583.7075758694059,1013.3553896676494,-1.8255958771524123e+64
693.4751692347724,1016.3085667298384,726.232798039763,1016.3085667298384,-1.8255958771524123e+64
703.4503627594484,979.4342912714446,864.9307367068027,1016.3085667298384,-1.8255958771524123e+64
605.10436071234,990.531343558021,719.9719784873703,1016.3085667298384,-1.8255958771524123e+64
570.8018701047245,992.0441200399151,804.3736392209247,1016.3085667298384,-1.8255958771524123e+64
627.3019527244782,991.0403223004348,949.2515732659173,1016.3085667298384,-1.8255958771524123e+64
596.085400138153,1025.3704625673245,489.5209077816146,1025.3704625673245,-1.8255958771524123e+64
500.428101434853,996.2522388082629,347.69610007999756,1025.3704625673245,-1.8255958771524123e+64
449.18739805088927,926.2200030839019,371.0177967987783,1025.3704625673245,-1.8255958771524123e+64
561.1791630969253,995.220918000027,402.54952383417,1025.3704625673245,-1.8255958771524123e+64
724.6607239879141,999.2547028620103,787.3710258915006,1025.3704625673245,-1.8255958771524123e+64
813.5886407938968,1042.8973169238213,969.1580071751423,1042.8973169238213,-1.8255958771524123e+64
644.4333339894059,996.1498737485969,532.565744677769,1042.8973169238213,-1.8255958771524123e+64
729.8476904234069,1002.1939358896159,963.9094553880772,1042.8973169238213,-1.8255958771524123e+64
605.2574532535457,1019.085866027624,494.6950060519439,1042.8973169238213,-1.8255958771524123e+64
390.57562362048037,965.0628694104142,330.7834936279569,1042.8973169238213,-1.8255958771524123e+64
338.7767450363005,930.368507602376,359.5625393698858,1042.8973169238213,-1.8255958771524123e+64
603.4734722356895,994.1789585428556,527.2121208336591,1042.8973169238213,-1.8255958771524123e+64
714.0415328758451,991.7872709256741,915.117762817079,1042.8973169238213,-1.8255958771524123e+64
579.9465967284588,1012.4150987480923,498.23698569676714,1042.8973169238213,-1.8255958771524123e+64
623.7163851417921,999.5846474809534,612.8806499563519,1042.8973169238213,-1.8255958771524123e+64
651.3071864092693,1034.5356956911855,538.2649974172836,1042.8973169238213,-1.8255958771524123e+64
638.5610473348388,1004.3751134368556,676.4561226376879,1042.8973169238213,-1.8255958771524123e+64
456.06673618134806,995.0462536214764,367.3408405834429,1042.8973169238213,-1.8255958771524123e+64
450.73918042683874,966.6182281696341,521.865200306585,1042.8973169238213,-1.8255958771524123e+64
531.0542504741212,995.2193940311748,558.0737596316335,1042.8973169238213,-1.8255958771524123e+64
657.3742398627978,996.9791928727553,903.4630564354426,1042.8973169238213,-1.8255958771524123e+64
767.4021985234455,1002.2459007027154,930.7391203311626,1042.8973169238213,-1.8255958771524123e+64
680.5610350770514,992.6381533440206,939.7795501398394,1042.8973169238213,-1.8255958771524123e+64
792.7234799156399,1038.758117185185,956.1418088380228,1042.8973169238213,-1.8255958771524123e+64
731.4260023180693,1040.1856990981523,919.3248025909689,1042.8973169238213,-1.8255958771524123e+64
442.18410958836466,996.1001460376696,392.81953123311433,1042.8973169238213,-1.8255958771524123e+64
542.3258594777359,991.0838781421928,580.1393937159694,1042.8973169238213,-1.8255958771524123e+64
723.7537970316006,993.1069289893596,925.7838919438859,1042.8973169238213,-1.8255958771524123e+64
687.6300945303663,1027.2609269118475,933.3603875440542,1042.8973169238213,-1.8255958771524123e+64
873.2656165662501,1007.7241194654774,957.4134024135807,1042.8973169238213,-1.8255958771524123e+64
686.7074543392293,987.8485040671139,774.4262275515206,1042.8973169238213,-1.8255958771524123e+64
724.120120244298,998.4493966444079,862.7192868595911,1042.8973169238213,-1.8255958771524123e+64
731.0758300154504,1007.7608130751285,927.748137867923,1042.8973169238213,-1.8255958771524123e+64
597.8249454473819,1000.6811756772979,610.7474283317871,1042.8973169238213,-1.8255958771524123e+64
605.9696988113482,982.3081687799746,583.5237355866814,1042.8973169238213,-1.8255958771524123e+64
659.2529545853456,984.0226104046474,658.9479563894381,1042.8973169238213,-1.8255958771524123e+64
738.0569009385921,996.7507887999074,957.1157372738223,1042.8973169238213,-1.8255958771524123e+64
811.8042090989649,1000.6103451951519,952.9798777671502,1042.8973169238213,-1.8255958771524123e+64
595.2773628256766,998.7576745942173,376.67316922978466,1042.8973169238213,-1.8255958771524123e+64
735.4330767596928,1009.0156985740562,930.6229033461974,1042.8973169238213,-1.8255958771524123e+64
723.783483675319,993.7427492297389,926.7918964144056,1042.8973169238213,-1.8255958771524123e+64
503.14565082573927,1002.4886867660356,426.8980116080186,1042.8973169238213,-1.8255958771524123e+64
650.5573327298105,1022.0543704984497,526.8576447254032,1042.8973169238213,-1.8255958771524123e+64
779.12187623155,994.7800894952013,918.1727727851718,1042.8973169238213,-1.8255958771524123e+64
807.166837854906,1000.4305784912248,953.9108027220915,1042.8973169238213,-1.8255958771524123e+64
693.9901191114261,1013.7189443155523,782.9418820588429,1042.8973169238213,-1.8255958771524123e+64
789.4978974717677,1003.1919196399855,947.101636376467,1042.8973169238213,-1.8255958771524123e+64
757.9759717789551,1022.1091507475563,926.8658457374556,1042.8973169238213,-1.8255958771524123e+64
740.3989620101237,990.886581909047,907.6240684102409,1042.8973169238213,-1.8255958771524123e+64
563.2738025114694,997.2108942047836,431.87999909239636,1042.8973169238213,-1.8255958771524123e+64
535.651398215753,989.8591107704874,541.9253414499398,1042.8973169238213,-1.8255958771524123e+64
755.398026529181,986.4606522314974,933.2183408179674,1042.8973169238213,-1.8255958771524123e+64
764.8814284249803,993.5354165530271,927.284084729665,1042.8973169238213,-1.8255958771524123e+64
796.596571291038,990.680391336466,909.863215006104,1042.8973169238213,-1.8255958771524123e+64
643.1473982979281,983.1823485932833,940.8573029560697,1042.8973169238213,-1.8255958771524123e+64
764.7206345298547,1016.1033040032692,936.2729354555046,1042.8973169238213,-1.8255958771524123e+64
843.0060662143717,1030.1086305442254,951.4614745870837,1042.8973169238213,-1.8255958771524123e+64
434.4778384198495,908.8537749932452,393.9205155373248,1042.8973169238213,-1.8255958771524123e+64
523.2162661593861,928.0818371219706,521.3111457249413,1042.8973169238213,-1.8255958771524123e+64
603.4499958741907,997.1881934114458,510.85815138913733,1042.8973169238213,-1.8255958771524123e+64
746.4970198759677,1001.6565286161909,913.4103389181385,1042.8973169238213,-1.8255958771524123e+64
929.0848724958043,1007.2149723251335,954.5431220363546,1042.8973169238213,-1.8255958771524123e+64
743.7195408991826,994.1846063136397,867.8127202780993,1042.8973169238213,-1.8255958771524123e+64
803.9480095403878,990.2286796243116,948.5746826963007,1042.8973169238213,-1.8255958771524123e+64
793.049049481866,1023.5429759014057,940.33222203984,1042.8973169238213,-1.8255958771524123e+64
566.3704073498716,995.1143308668786,476.39119754731985,1042.8973169238213,-1.8255958771524123e+64
513.6714918679152,1005.815950132407,464.7496868235357,1042.8973169238213,-1.8255958771524123e+64
674.8668438791958,983.9585988363273,798.504815035746,1042.8973169238213,-1.8255958771524123e+64
711.5419738152524,1003.2955311456508,873.4144635995802,1042.8973169238213,-1.8255958771524123e+64
854.1667971912423,1010.1808536827679,947.1737044754393,1042.8973169238213,-1.8255958771524123e+64
697.7503465199136,994.4002556340178,935.3111445520253,1042.8973169238213,-1.8255958771524123e+64
742.4921377099033,995.2145167039685,949.1793456830376,1042.8973169238213,-1.8255958771524123e+64
804.6672668762272,1021.7267775423536,961.9170165932957,1042.8973169238213,-1.8255958771524123e+64
537.7312448475353,1000.4161191358122,393.64338725064664,1042.8973169238213,-1.8255958771524123e+64
498.62063350971016,964.3031959773716,397.311396888057,1042.8973169238213,-1.8255958771524123e+64
718.3440408447742,989.6758683918581,959.9323314762814,1042.8973169238213,-1.8255958771524123e+64
798.4252057427551,1019.4493467062256,962.8997477752936,1042.8973169238213,-1.8255958771524123e+64
666.3280242483285,1001.0078502338943,597.4812334572615,1042.8973169238213,-1.8255958771524123e+64
625.273901688704,985.9568810822752,563.4337302849847,1042.8973169238213,-1.8255958771524123e+64
711.3355098699191,1006.4731594600156,970.1230402765509,1042.8973169238213,-1.8255958771524123e+64
742.4694832925599,1013.9049264457373,954.8528968081835,1042.8973169238213,-1.8255958771524123e+64
573.3083511871952,967.6047796736018,593.7203336163718,1042.8973169238213,-1.8255958771524123e+64
589.5522151980642,1010.1021271772316,522.9515880844448,1042.8973169238213,-1.8255958771524123e+64
572.0322818130722,993.2194553221827,360.9647333228003,1042.8973169238213,-1.8255958771524123e+64
655.5585626623302,1008.3321993142955,572.50274886608,1042.8973169238213,-1.8255958771524123e+64
576.1804417888615,1038.4272759284486,614.7054181072025,1042.8973169238213,-1.8255958771524123e+64
792.2015465047331,1003.9892424782045,969.890825488342,1042.8973169238213,-1.8255958771524123e+64
679.3340524048449,1008.3762222266331,751.1097351991866,1042.8973169238213,-1.8255958771524123e+64
637.4492858603066,990.3000784861505,671.7739082940265,1042.8973169238213,-1.8255958771524123e+64
551.8971079785624,1009.4506140443298,523.0543338063007,1042.8973169238213,-1.8255958771524123e+64
683.7949159755109,1010.5677100502039,810.1101627121567,1042.8973169238213,-1.8255958771524123e+64
703.5770819206439,979.658584494982,875.84576959174,1042.8973169238213,-1.8255958771524123e+64
738.0125591129532,1003.5822730937937,933.0615660298264,1042.8973169238213,-1.8255958771524123e+64
697.1333255596778,998.706277201967,944.8218562061196,1042.8973169238213,-1.8255958771524123e+64
810.1497239595744,1000.2477535201782,958.576611402504,1042.8973169238213,-1.8255958771524123e+64
693.4431439129007,1010.9815771902217,938.2280425035846,1042.8973169238213,-1.8255958771524123e+64
852.163228273412,1016.8941324227629,970.2476499861784,1042.8973169238213,-1.8255958771524123e+64
488.97166250838137,935.6320611177612,426.3981711064911,1042.8973169238213,-1.8255958771524123e+64
531.5738819814076,976.7646966673897,466.2384327272813,1042.8973169238213,-1.8255958771524123e+64
858.972048893336,1010.3593230337424,959.0794022628219,1042.8973169238213,-1.8255958771524123e+64
784.8682242483821,990.7844368325352,964.5911658597927,1042.8973169238213,-1.8255958771524123e+64
914.5048742820755,1029.8645460637129,965.3175995674592,1042.8973169238213,-1.8255958771524123e+64
827.0261462789659,983.945755958038,957.1657211426786,1042.8973169238213,-1.8255958771524123e+64
852.4502141713114,1007.9497852443826,971.187903602852,1042.8973169238213,-1.8255958771524123e+64
804.1410362651877,1018.2131074416654,967.8389843307275,1042.8973169238213,-1.8255958771524123e+64
557.4511471302186,1016.5006974848209,486.99904169402424,1042.8973169238213,-1.8255958771524123e+64
436.2764887709724,1022.6273502339461,381.94024165952084,1042.8973169238213,-1.8255958771524123e+64
760.4886141845284,1002.4687790724963,944.8967294573497,1042.8973169238213,-1.8255958771524123e+64
870.6149761112035,1004.0621932441869,971.562487295684,1042.8973169238213,-1.8255958771524123e+64
814.3681341142942,1035.763618953438,959.448806716301,1042.8973169238213,-1.8255958771524123e+64
738.0693094996288,995.9584372900217,948.1943201887923,1042.8973169238213,-1.8255958771524123e+64
876.9710449044472,999.247725704558,970.4535370202168,1042.8973169238213,-1.8255958771524123e+64
878.0349239691233,1012.6357063895405,964.8003912814331,1042.8973169238213,-1.8255958771524123e+64
558.9736305935412,1009.0814700351609,585.3460313135541,1042.8973169238213,-1.8255958771524123e+64
602.3558686640946,976.0320519130996,694.9459215649234,1042.8973169238213,-1.8255958771524123e+64
806.0763812912336,995.264494999575,970.439253836291,1042.8973169238213,-1.8255958771524123e+64
915.5719828565336,995.9186895642417,970.1984167500344,1042.8973169238213,-1.8255958771524123e+64
889.197481096524,1001.510136970108,975.2287913738279,1042.8973169238213,-1.8255958771524123e+64
836.5776166578701,986.2913103253655,975.2981762264928,1042.8973169238213,-1.8255958771524123e+64
755.4228861096195,1008.0892167702996,966.7929612616812,1042.8973169238213,-1.8255958771524123e+64
788.4799976677775,1002.2658349100318,969.4867643295531,1042.8973169238213,-1.8255958771524123e+64
618.3170552065179,958.7401636666556,802.2811562399899,1042.8973169238213,-1.8255958771524123e+64
465.2901793357677,1010.9397347721869,384.46786455529104,1042.8973169238213,-1.8255958771524123e+64
782.1734584675379,1007.9651104164765,964.478537654635,1042.8973169238213,-1.8255958771524123e+64
830.1179353671031,992.4912156954767,975.8266230183806,1042.8973169238213,-1.8255958771524123e+64
923.3480172010452,1007.8917980532018,982.2367861975565,1042.8973169238213,-1.8255958771524123e+64
831.9857256352549,997.5731572660668,975.7939673822754,1042.8973169238213,-1.8255958771524123e+64
740.2013851366852,1017.4744535619717,975.5392556085673,1042.8973169238213,-1.8255958771524123e+64
848.8403787926052,1025.4378615920998,983.631167772699,1042.8973169238213,-1.8255958771524123e+64
570.3738931774926,1020.3408182197568,462.7081358946953,1042.8973169238213,-1.8255958771524123e+64
386.9417902642575,1014.6454578152602,432.0589721752714,1042.8973169238213,-1.8255958771524123e+64
906.6175936747444,999.5993749798337,971.9676209728093,1042.8973169238213,-1.8255958771524123e+64
-555.2643523238063,1007.5251600450941,977.3380728720441,1042.8973169238213,-1.8255958771524123e+64
828.0826392471362,1011.6418755599385,960.9324341345449,1042.8973169238213,-1.8255958771524123e+64
816.3450153007453,1004.3246536973875,975.6086950975978,1042.8973169238213,-1.8255958771524123e+64
779.477706224379,1017.0756455940264,970.5552996964168,1042.8973169238213,-1.8255958771524123e+64
786.8272489508572,1025.5790260191466,984.9886995703548,1042.8973169238213,-1.8255958771524123e+64
610.7536296265795,1007.6188502214277,650.4417839317065,1042.8973169238213,-1.8255958771524123e+64
-589.7286772930449,1021.0840915099367,633.0568444913233,1042.8973169238213,-1.8255958771524123e+64
652.9779885960388,1007.6723185339342,967.1364430335265,1042.8973169238213,-1.8255958771524123e+64
684.5541832674546,1006.2960451761577,977.39391666972,1042.8973169238213,-1.8255958771524123e+64
760.8093689443009,1033.7326633888113,981.0926130357278,1042.8973169238213,-1.8255958771524123e+64
743.0264805612206,999.5326721759986,975.8225789292926,1042.8973169238213,-1.8255958771524123e+64
622.2175360851098,1008.9158630991276,729.7504861970907,1042.8973169238213,-1.8255958771524123e+64
671.0216805656435,1029.2576113339899,981.0710566059752,1042.8973169238213,-1.8255958771524123e+64
684.0165707457962,1022.0334989275631,842.457218823909,1042.8973169238213,-1.8255958771524123e+64
537.0928209340808,947.0723745173779,463.52137224339225,1042.8973169238213,-1.8255958771524123e+64
-1190.6977258964725,997.626277027396,428.8493246673788,1042.8973169238213,-1.8255958771524123e+64
781.5811752568435,1013.2786592914074,978.9221584574275,1042.8973169238213,-1.8255958771524123e+64
625.5546904111856,1030.3468443170618,969.4041162851297,1042.8973169238213,-1.8255958771524123e+64
664.5589057536203,1008.7734071368818,959.402204959035,1042.8973169238213,-1.8255958771524123e+64
766.4258485742462,1023.8736188870594,966.389084769379,1042.8973169238213,-1.8255958771524123e+64
728.7560535076309,1011.2719942677693,973.9275526155062,1042.8973169238213,-1.8255958771524123e+64
528.3983628881557,1019.6731519488609,410.59596490467095,1042.8973169238213,-1.8255958771524123e+64
554.0971032305836,1011.0914401735178,428.8499041005576,1042.8973169238213,-1.8255958771524123e+64
643.7287461296307,1000.1549320657176,718.4918548548728,1042.8973169238213,-1.8255958771524123e+64
770.4805423409504,1021.7456925906532,974.4667762725951,1042.8973169238213,-1.8255958771524123e+64
796.0847793592721,1027.2655000097382,986.6959667664732,1042.8973169238213,-1.8255958771524123e+64
604.1336240594609,1006.5426649577744,600.1959806347681,1042.8973169238213,-1.8255958771524123e+64
759.0828746250488,1029.4992262422354,982.9181201177252,1042.8973169238213,-1.8255958771524123e+64
831.8129278007004,1018.4772021113296,953.4745247988202,1042.8973169238213,-1.8255958771524123e+64
617.2800865012575,975.1953524203074,618.4373789901033,1042.8973169238213,-1.8255958771524123e+64
612.2968901507855,959.0699001654544,682.978855585567,1042.8973169238213,-1.8255958771524123e+64
699.0683471575666,1011.7692323640817,669.1730977074685,1042.8973169238213,-1.8255958771524123e+64
601.2969059596136,1007.5341088086805,592.5321026577113,1042.8973169238213,-1.8255958771524123e+64
658.6046045352361,1006.8221761921089,703.8883962719179,1042.8973169238213,-1.8255958771524123e+64
593.8849287759992,1024.9848529245394,610.5440747147933,1042.8973169238213,-1.8255958771524123e+64
493.1101638433033,1040.1658449330514,973.770279567905,1042.8973169238213,-1.8255958771524123e+64
762.3630530513434,1019.8448579394399,977.3225281562515,1042.8973169238213,-1.8255958771524123e+64
390.6294655207995,1021.3212788859386,531.360140744693,1042.8973169238213,-1.8255958771524123e+64
657.0181899977315,957.4434911394372,636.7777212116098,1042.8973169238213,-1.8255958771524123e+64
767.2067856342687,1014.8764587337304,973.8115324317396,1042.8973169238213,-1.8255958771524123e+64
548.5403665082432,1030.400686125891,456.2527002930773,1042.8973169238213,-1.8255958771524123e+64
543.1672953148147,1029.7082912410754,595.7733083379147,1042.8973169238213,-1.8255958771524123e+64
601.4914639145952,1006.0773448387458,958.6115000860128,1042.8973169238213,-1.8255958771524123e+64
596.141335029659,1022.1168164733627,617.3167195980043,1042.8973169238213,-1.8255958771524123e+64
657.4315423302974,1023.5578885177654,990.2227059220775,1042.8973169238213,-1.8255958771524123e+64
432.2822694730431,1022.7379745764013,404.4042820712641,1042.8973169238213,-1.8255958771524123e+64
438.51702706796283,1021.1300063942001,409.3184552600292,1042.8973169238213,-1.8255958771524123e+64
839.547902195119,1016.5432858439231,988.68916701536,1042.8973169238213,-1.8255958771524123e+64
