mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
-4.830116533721543e+47,335.3021164722063,-1.2788076621675839e+47,335.3021164722063,-2.460269141460441e+48
268.05276872086085,471.91579711384196,291.9524530271145,471.91579711384196,-2.460269141460441e+48
259.0969050804846,562.2370953125269,295.2699322715799,562.2370953125269,-2.460269141460441e+48
320.029417151745,487.5943117477324,302.4010434546704,562.2370953125269,-2.460269141460441e+48
307.8305889356202,498.95157531893517,309.08877933145556,562.2370953125269,-2.460269141460441e+48
298.07573180975595,381.92716200498813,298.7545537327546,562.2370953125269,-2.460269141460441e+48
297.5855371231048,466.25736358076426,299.62592762747886,562.2370953125269,-2.460269141460441e+48
303.72792344015704,533.512700898221,296.87572891932774,562.2370953125269,-2.460269141460441e+48
300.96135422715014,470.3527978733277,298.5440802261205,562.2370953125269,-2.460269141460441e+48
311.8029147123142,518.0821561447406,302.5797643177395,562.2370953125269,-2.460269141460441e+48
321.41390014817904,560.4226774970074,307.3685916562867,562.2370953125269,-2.460269141460441e+48
297.4499369281017,553.0381793264559,294.0384815561426,562.2370953125269,-2.460269141460441e+48
311.20957235609563,534.228769533479,302.9847893885097,562.2370953125269,-2.460269141460441e+48
291.3566722432289,491.80516279539813,293.4325494103981,562.2370953125269,-2.460269141460441e+48
293.43759978587235,433.24931339959505,291.71112512687074,562.2370953125269,-2.460269141460441e+48
345.1385895469387,630.4819587871209,301.1809418835089,630.4819587871209,-2.460269141460441e+48
315.9423504579241,525.0527891005197,295.79293350967754,630.4819587871209,-2.460269141460441e+48
297.45750649168696,528.0355602332785,297.14706726114827,630.4819587871209,-2.460269141460441e+48
311.6351906660985,496.93908090912595,297.0732327729707,630.4819587871209,-2.460269141460441e+48
269.23045553172767,479.3555028853698,286.03863973757103,630.4819587871209,-2.460269141460441e+48
302.24749504529575,554.1114024781333,296.97887487427244,630.4819587871209,-2.460269141460441e+48
296.9717918588835,490.66998465754847,291.4152472652218,630.4819587871209,-2.460269141460441e+48
293.8195339231503,465.3198443805211,292.57099043716767,630.4819587871209,-2.460269141460441e+48
245.6777750430434,495.2439082744767,281.21346442294845,630.4819587871209,-2.460269141460441e+48
246.8518535727257,499.73428308436263,289.64900347814296,630.4819587871209,-2.460269141460441e+48
286.66293746182816,523.2578405546257,298.25114621302066,630.4819587871209,-2.460269141460441e+48
299.7678705273852,544.104863156153,297.1361407730838,630.4819587871209,-2.460269141460441e+48
303.50496713080355,512.8282395384274,300.315860347401,630.4819587871209,-2.460269141460441e+48
216.20252486030657,550.9813251821578,283.74976792848764,630.4819587871209,-2.460269141460441e+48
196.61972250123986,523.9621058897442,273.8644828445823,630.4819587871209,-2.460269141460441e+48
208.41655680080498,449.64116468902444,268.69352170496705,630.4819587871209,-2.460269141460441e+48
285.7366477939211,602.826684525559,288.90226864416246,630.4819587871209,-2.460269141460441e+48
185.21286319965276,551.0546526286732,282.1707222066157,630.4819587871209,-2.460269141460441e+48
269.36465976606667,405.78292739840657,293.16242778476095,630.4819587871209,-2.460269141460441e+48
203.52761793267493,458.00288602206564,278.8895523580637,630.4819587871209,-2.460269141460441e+48
346.3614057679234,675.1360520869694,299.5484907804625,675.1360520869694,-2.460269141460441e+48
319.8586480449586,551.457144571201,308.83712175843823,675.1360520869694,-2.460269141460441e+48
271.36623078381933,613.4226443666053,285.44714342468507,675.1360520869694,-2.460269141460441e+48
202.26668236229798,587.4806684915575,282.166372441511,675.1360520869694,-2.460269141460441e+48
275.37975560702176,516.6002746890438,294.57075259629823,675.1360520869694,-2.460269141460441e+48
262.5409488578144,505.9968386622203,287.84455390976063,675.1360520869694,-2.460269141460441e+48
309.60662616813494,560.167417330213,297.3231383947589,675.1360520869694,-2.460269141460441e+48
229.26818249590136,560.5567553797879,286.96309434097884,675.1360520869694,-2.460269141460441e+48
280.2364512657181,576.8509064449714,306.5384468207606,675.1360520869694,-2.460269141460441e+48
277.6615001674521,584.4084193373877,286.7699833344055,675.1360520869694,-2.460269141460441e+48
270.0368180227908,532.033964101343,284.50116870933095,675.1360520869694,-2.460269141460441e+48
229.2047051793942,457.33083689391685,282.5130233614804,675.1360520869694,-2.460269141460441e+48
234.80629277427457,536.2000426476422,276.36826013788345,675.1360520869694,-2.460269141460441e+48
241.74447191026744,478.4073396573727,286.06765598502636,675.1360520869694,-2.460269141460441e+48
