mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
-3.671701128474652e+64,533.79861429365,314.80413096756035,533.79861429365,-2.7294440012956325e+65
330.2984056083286,377.62992896337335,331.7927208305023,533.79861429365,-2.7294440012956325e+65
344.1145827999891,561.7084272050348,327.1329157187861,561.7084272050348,-2.7294440012956325e+65
355.35356295247624,473.52419090891135,337.8634216356198,561.7084272050348,-2.7294440012956325e+65
371.1925243350725,625.8410173188421,331.4647256460546,625.8410173188421,-2.7294440012956325e+65
339.6484870139632,439.8947646182124,344.6830575371675,625.8410173188421,-2.7294440012956325e+65
349.2291973444697,467.66215984019163,337.62204629858286,625.8410173188421,-2.7294440012956325e+65
353.7190561659336,637.6875044878595,334.7596541779919,637.6875044878595,-2.7294440012956325e+65
368.7529852233842,575.9797184734423,331.40544080511444,637.6875044878595,-2.7294440012956325e+65
361.7615666757202,595.8511542387181,349.0185880374468,637.6875044878595,-2.7294440012956325e+65
359.03541401047283,515.6504638211333,347.4298685345715,637.6875044878595,-2.7294440012956325e+65
322.18077835944376,441.19289921935786,333.99952640415034,637.6875044878595,-2.7294440012956325e+65
332.7527471112131,421.2741370199033,336.3086315831058,637.6875044878595,-2.7294440012956325e+65
339.1606504327072,444.0367629098535,338.07210015929667,637.6875044878595,-2.7294440012956325e+65
333.86645201295613,371.6356624075986,338.39583065709166,637.6875044878595,-2.7294440012956325e+65
383.943692208487,595.3913965016997,355.7249826872673,637.6875044878595,-2.7294440012956325e+65
347.55468531981785,475.108249784411,336.8684471956243,637.6875044878595,-2.7294440012956325e+65
340.0972317581853,507.2431236233386,331.17536650523203,637.6875044878595,-2.7294440012956325e+65
358.82062505077994,641.0877736905106,344.62821393594805,641.0877736905106,-2.7294440012956325e+65
310.4598661330609,495.7884164926348,333.79034334967594,641.0877736905106,-2.7294440012956325e+65
338.5855354561496,511.5848296170903,341.2611977549282,641.0877736905106,-2.7294440012956325e+65
339.7191756320488,551.1318318530971,348.3130778536447,641.0877736905106,-2.7294440012956325e+65
370.5243276157915,970.7676881971022,343.25842417300873,970.7676881971022,-2.7294440012956325e+65
388.32538630624623,675.2474822420287,353.8918969910894,970.7676881971022,-2.7294440012956325e+65
350.0643359452461,576.4720219339079,333.11388922246573,970.7676881971022,-2.7294440012956325e+65
347.58628937459474,536.8094278079275,334.0357021564234,970.7676881971022,-2.7294440012956325e+65
356.5557176415172,472.15683574713364,347.47249649655697,970.7676881971022,-2.7294440012956325e+65
363.90933343932153,637.5257582587828,355.84620447709426,970.7676881971022,-2.7294440012956325e+65
373.1850629317964,602.1282634934544,336.8458402496425,970.7676881971022,-2.7294440012956325e+65
346.0201298627786,531.8088984817937,358.58454891486844,970.7676881971022,-2.7294440012956325e+65
351.947347718641,705.1616148549168,333.70077604565654,970.7676881971022,-2.7294440012956325e+65
340.8093110188072,588.594649160212,343.77214253948137,970.7676881971022,-2.7294440012956325e+65
339.08118224672603,483.150685391474,331.85414283839293,970.7676881971022,-2.7294440012956325e+65
348.70113337526027,542.5200522034734,336.86376099537983,970.7676881971022,-2.7294440012956325e+65
375.07490295875357,597.5395299161248,341.4722590343805,970.7676881971022,-2.7294440012956325e+65
381.3530429303646,630.5494979113903,375.00895387920224,970.7676881971022,-2.7294440012956325e+65
333.3007616746286,576.7181239799188,338.5515627210825,970.7676881971022,-2.7294440012956325e+65
387.0751144499565,750.7012480962138,345.58920972358607,970.7676881971022,-2.7294440012956325e+65
368.68904028612,623.81149869921,337.36624464807255,970.7676881971022,-2.7294440012956325e+65
395.8441455347151,621.7862547141784,382.1111415309173,970.7676881971022,-2.7294440012956325e+65
