mean_eval,median_eval,pop_best_eval,best_eval,worst_eval
308.31245805001714,306.1652423911477,318.93869611990766,318.93869611990766,303.17161409149577
129.77207663330861,35.79355545402995,327.52708844005747,327.52708844005747,10.414842698769014
339.56970540800575,337.224368402239,382.17433606273954,382.17433606273954,10.414842698769014
323.38552997840327,332.6669308543295,606.3396020132923,606.3396020132923,10.414842698769014
322.088361665268,344.53608286121386,375.06367430354584,606.3396020132923,10.414842698769014
198.08501599283298,297.79659908334787,329.74304392450495,606.3396020132923,10.414842698769014
318.3070802649959,337.4356996501665,368.94942259229856,606.3396020132923,10.414842698769014
327.577353243142,338.182835967761,398.3366776884142,606.3396020132923,10.414842698769014
349.5288537735625,347.07606271711825,384.29786955341444,606.3396020132923,10.414842698769014
106.89631908782837,32.403429355295046,338.5351818830829,606.3396020132923,4.1324544956008635
321.2138944685033,339.51755373468245,390.2603657501624,606.3396020132923,4.1324544956008635
309.9742096824924,337.384498437617,424.9125381641736,606.3396020132923,4.1324544956008635
341.4377432965695,350.1751621187036,388.11002597569023,606.3396020132923,4.1324544956008635
183.90933142533203,38.137824613631835,568.8501993870559,606.3396020132923,4.1324544956008635
342.2005052554795,339.1192708732285,373.55833004115635,606.3396020132923,4.1324544956008635
306.2108554814333,339.74321883699787,369.8316672661874,606.3396020132923,4.1324544956008635
300.33121514933816,347.8788523505067,431.31912145883365,606.3396020132923,4.1324544956008635
413.47921753980336,340.6568511946243,991.25127927488,991.25127927488,4.1324544956008635
398.7260537965146,334.40246542131104,981.0598282043047,991.25127927488,4.1324544956008635
441.3272192729778,343.5287002032572,991.8219322513955,991.8219322513955,4.1324544956008635
534.7410915716173,430.73531675983196,1003.5410520377618,1003.5410520377618,4.1324544956008635
542.0502569845396,415.06566781657745,988.1073829822531,1003.5410520377618,4.1324544956008635
476.8175092735467,422.7203150738312,961.9894817512572,1003.5410520377618,4.1324544956008635
437.8056941340292,355.23175996726695,991.9589395302943,1003.5410520377618,4.1324544956008635
646.9584197942003,715.809548512417,988.3051636884684,1003.5410520377618,4.1324544956008635
570.0760977736816,371.6777638928411,993.2485236168515,1003.5410520377618,4.1324544956008635
489.1457991279238,370.5633493271808,989.811878742617,1003.5410520377618,4.1324544956008635
623.2990851450571,663.9905848646265,976.255757966732,1003.5410520377618,4.1324544956008635
674.4749072752633,895.4214263929496,983.3391698425762,1003.5410520377618,4.1324544956008635
653.8072566758099,879.4064514442426,991.9613655483851,1003.5410520377618,4.1324544956008635
619.8396930991655,699.7860020304538,979.9328962087147,1003.5410520377618,4.1324544956008635
572.4987856791897,650.8899244965297,978.8414194104829,1003.5410520377618,4.1324544956008635
547.0984146818647,619.7774955684789,1009.588067865392,1009.588067865392,4.1324544956008635
584.1842344423357,563.2290601411463,966.4369608202703,1009.588067865392,4.1324544956008635
471.8080323687538,413.53904958486896,928.5486062958673,1009.588067865392,4.1324544956008635
542.8957338880072,353.2960542634982,1003.7447972770844,1009.588067865392,4.1324544956008635
558.9020279885889,440.799389365097,1066.630843927076,1066.630843927076,4.1324544956008635
768.4565963127947,963.1249516383907,1142.9949162327493,1142.9949162327493,4.1324544956008635
287.06857267399033,51.23094567543373,916.5055776882297,1142.9949162327493,4.1324544956008635
690.6851537777025,809.9962738384727,1039.1693747088998,1142.9949162327493,4.1324544956008635
719.8454482181862,859.9875470804448,1031.2401268881206,1142.9949162327493,4.1324544956008635
800.8029361430106,985.8369622949701,1098.258962853873,1142.9949162327493,4.1324544956008635
185.43029760249223,26.719528927839757,916.1972801451902,1142.9949162327493,-19.38514693404096
768.4638132675358,939.0440398373057,1061.8520451609681,1142.9949162327493,-19.38514693404096
595.0407546337033,551.0618801072952,1083.6359059437161,1142.9949162327493,-19.38514693404096
729.1834354977251,978.9419154425381,1120.84361414361,1142.9949162327493,-19.38514693404096
227.17885964736598,31.864374358858374,921.6774890335689,1142.9949162327493,-19.38514693404096
533.010633327448,445.66931701959345,983.915354642527,1142.9949162327493,-19.38514693404096
533.5077906562817,389.60064343466746,1000.2399067587925,1142.9949162327493,-19.38514693404096
627.7303330893304,642.8638080764465,1089.1036150240927,1142.9949162327493,-19.38514693404096
819.537646844864,941.0292861366909,987.4932290339349,1142.9949162327493,-19.38514693404096
782.704411415823,953.3511585822242,995.7697344303712,1142.9949162327493,-19.38514693404096
805.6750690637616,964.7753474519271,990.0110013749093,1142.9949162327493,-19.38514693404096
844.3604599679866,961.9625685893392,997.4081122673838,1142.9949162327493,-19.38514693404096
602.3806570124879,515.5192207784303,998.965803704324,1142.9949162327493,-19.38514693404096
858.2848154462737,969.6129315615733,989.3169386842229,1142.9949162327493,-19.38514693404096
759.4749052405507,966.8484141527875,991.9674261278227,1142.9949162327493,-19.38514693404096
705.5971512636371,927.9889891499828,988.2465323693226,1142.9949162327493,-19.38514693404096
660.0316852838646,955.8204501806888,981.1570769577511,1142.9949162327493,-19.38514693404096
575.1218492777981,515.1465376898366,998.7740767880396,1142.9949162327493,-19.38514693404096
587.1662594534304,568.0559042718751,1002.4595642361338,1142.9949162327493,-19.38514693404096
614.3531634504882,769.5150193771565,1009.4383182391514,1142.9949162327493,-19.38514693404096
720.9825904356132,954.3103663691776,986.9214274661681,1142.9949162327493,-19.38514693404096
676.5893004396926,956.3525918609953,1011.0483489775189,1142.9949162327493,-19.38514693404096
555.1570021969059,440.4621752756566,987.929429763474,1142.9949162327493,-19.38514693404096
618.3133679033964,949.7749998071184,992.5188049545168,1142.9949162327493,-19.38514693404096
726.7737251455566,873.7292409706516,1063.0390526863266,1142.9949162327493,-19.38514693404096
624.9293213314606,905.160044587564,934.5714628631115,1142.9949162327493,-19.38514693404096
722.2810067986619,975.4582049456737,1085.6530289452317,1142.9949162327493,-19.38514693404096
701.7261304962185,977.2141571548606,1041.6036098269926,1142.9949162327493,-19.38514693404096
914.7337474706626,1069.7176233245464,1133.610780678779,1142.9949162327493,-19.38514693404096
331.8078888871358,42.98870962570495,942.3855626609256,1142.9949162327493,-19.38514693404096
738.1647120285621,992.6423849035631,1074.745926700959,1142.9949162327493,-19.38514693404096
801.8431782008871,1001.7509435201553,1115.4290499108645,1142.9949162327493,-19.38514693404096
1037.7234281360056,1096.7189874245698,1130.0676051467528,1142.9949162327493,-19.38514693404096
186.5714351820366,29.935269719573256,933.630248711028,1142.9949162327493,-19.38514693404096
728.9533598517696,974.2953130802205,1086.3823541446604,1142.9949162327493,-19.38514693404096
561.7197941293565,410.52952891764767,1056.4094997993159,1142.9949162327493,-19.38514693404096
595.5953212649526,464.18226003309553,1125.6566136993022,1142.9949162327493,-19.38514693404096
200.95302936080265,31.533268945921265,924.7561400444885,1142.9949162327493,-19.38514693404096
435.93603786529815,428.6414722311193,1073.0890492844956,1142.9949162327493,-19.38514693404096
740.5163950937095,982.163358067017,1072.2739559651586,1142.9949162327493,-19.38514693404096
762.672186006587,1074.7373497846881,1139.4990681418926,1142.9949162327493,-19.38514693404096
833.0445142831467,956.8444879026939,1010.6043358989934,1142.9949162327493,-19.38514693404096
864.3155714821978,966.0448700679824,1007.6462222012934,1142.9949162327493,-19.38514693404096
792.7055233304956,946.5127643196764,1019.9260368950895,1142.9949162327493,-19.38514693404096
938.9718224578387,982.7960110841127,1114.7183894197494,1142.9949162327493,-19.38514693404096
844.7017013387106,964.6423123781159,1040.6696477045973,1142.9949162327493,-19.38514693404096
798.1233934288373,969.7817496995799,1024.0177102431762,1142.9949162327493,-19.38514693404096
842.2309758666718,976.0966279871426,1037.5613342057982,1142.9949162327493,-19.38514693404096
755.6218097862038,962.802956221705,1029.7827807831095,1142.9949162327493,-19.38514693404096
770.8817463436843,964.8750272096698,1001.1705870704488,1142.9949162327493,-19.38514693404096
655.7518921447729,861.2642534794415,1018.7426076372689,1142.9949162327493,-19.38514693404096
498.15545894021454,355.02934493749774,1008.7953804977595,1142.9949162327493,-19.38514693404096
603.7497113970092,669.5702754302293,1028.6084957223457,1142.9949162327493,-19.38514693404096
848.7484230622188,973.30178699914,1006.1715525909519,1142.9949162327493,-19.38514693404096
605.0800768135908,617.4048215848171,992.4242513423869,1142.9949162327493,-19.38514693404096
651.1239092722514,943.8841530595968,996.3057269992427,1142.9949162327493,-19.38514693404096
716.1665521328873,943.3407716906169,1014.7112597764592,1142.9949162327493,-19.38514693404096
954.2222134549778,1019.2497303755762,1297.8698777952477,1297.8698777952477,-19.38514693404096
530.5187339073691,579.4499856777329,941.9819832320068,1297.8698777952477,-19.38514693404096
769.2836562939099,995.2991912450893,1091.7646841756707,1297.8698777952477,-19.38514693404096
715.0918600610482,826.3434643882161,1119.783274471332,1297.8698777952477,-19.38514693404096
749.295394380579,1037.7389501044397,1170.2666562781233,1297.8698777952477,-19.38514693404096
344.25110692165237,220.07765466356324,943.9005889030688,1297.8698777952477,-19.38514693404096
817.1902323428083,1003.002112666185,1083.8662579946665,1297.8698777952477,-19.38514693404096
761.2824386736489,976.4893401369376,1133.6274490570272,1297.8698777952477,-19.38514693404096
947.0730398465939,1079.6867077600814,1223.1007835148655,1297.8698777952477,-19.38514693404096
322.3357175489328,173.62086702422852,919.218104386196,1297.8698777952477,-19.38514693404096
761.6503668495606,983.5902227877019,1082.0875213262188,1297.8698777952477,-19.38514693404096
757.2094012626981,1012.7312876364634,1143.389275825424,1297.8698777952477,-19.38514693404096
845.1226142297202,1087.9779900754247,1140.6307331793978,1297.8698777952477,-19.38514693404096
215.9350432987965,43.52461300212733,914.6803317730888,1297.8698777952477,-19.38514693404096
549.8770074808996,481.31500281483,1075.6102187568442,1297.8698777952477,-19.38514693404096
856.9310446423681,996.9725690276499,1125.6187403806978,1297.8698777952477,-19.38514693404096
858.2230187323746,1089.7971574486157,1158.769428664742,1297.8698777952477,-19.38514693404096
912.480514326746,980.5798458776893,1087.5693364970673,1297.8698777952477,-19.38514693404096
823.1262853318096,966.2636262658032,1033.3307626288351,1297.8698777952477,-19.38514693404096
871.4611905342994,967.7477468214456,1059.2526895451851,1297.8698777952477,-19.38514693404096
903.7260039454571,978.2531854602084,1200.2138107275653,1297.8698777952477,-19.38514693404096
826.5042994981932,971.0340353772043,1030.6827293194979,1297.8698777952477,-19.38514693404096
793.9451106214855,969.193223958625,1039.7311658387534,1297.8698777952477,-19.38514693404096
776.4420456995523,971.9554938322182,1014.6852523714815,1297.8698777952477,-19.38514693404096
913.4951310265643,977.1159143038874,1137.985844819906,1297.8698777952477,-19.38514693404096
929.8716195235937,976.5759900791469,1010.3859907011433,1297.8698777952477,-19.38514693404096
523.9544923335231,422.66293636950394,1009.0124183866325,1297.8698777952477,-19.38514693404096
589.7446625902843,781.0054958873767,1083.0226253036885,1297.8698777952477,-19.38514693404096
640.3462059636803,905.2319202210857,1038.890999662069,1297.8698777952477,-19.38514693404096
695.2260660688028,962.3389600444611,993.1591007644781,1297.8698777952477,-19.38514693404096
448.1611161736406,373.14488290734266,1016.4865714550544,1297.8698777952477,-19.38514693404096
518.580105854382,371.8690331076098,1007.8691248148451,1297.8698777952477,-19.38514693404096
638.9435633186558,908.4088066694666,1011.4916819604927,1297.8698777952477,-19.38514693404096
988.1749716310932,1073.172933448181,1302.388736984475,1302.388736984475,-19.38514693404096
423.97547422873134,135.05086739110135,958.5769535069145,1302.388736984475,-19.38514693404096
886.3314745667344,1057.104940219673,1098.8368938739607,1302.388736984475,-19.38514693404096
717.0131351757793,993.2848771133446,1161.4198662050276,1302.388736984475,-19.38514693404096
909.2763001433885,1122.0993886638162,1252.041857084556,1302.388736984475,-19.38514693404096
393.08247491857134,184.39240022112475,914.148935744649,1302.388736984475,-19.38514693404096
717.663493024955,958.9441371498707,1116.062264256087,1302.388736984475,-19.38514693404096
873.9662364279179,1017.4029130279605,1240.3924854447484,1302.388736984475,-19.38514693404096
975.2104523838741,1131.4078244739776,1226.7027575453192,1302.388736984475,-19.38514693404096
191.30821034902073,29.225994796692667,947.8594261713083,1302.388736984475,-19.38514693404096
535.0286681500484,416.93463468521384,1070.045343136795,1302.388736984475,-19.38514693404096
939.2704498326913,1039.3340107282847,1163.8952752575187,1302.388736984475,-19.38514693404096
844.1670070309583,1084.4356383586803,1213.190650301117,1302.388736984475,-19.38514693404096
170.79966870845047,41.8657613778904,853.0363304799113,1302.388736984475,-19.38514693404096
469.21731050143234,331.5375699054677,1080.9229018930812,1302.388736984475,-19.38514693404096
831.8710123198292,1015.4018165756377,1142.3244257087606,1302.388736984475,-19.38514693404096
861.1692089934203,1095.352084843251,1132.7156265006763,1302.388736984475,-19.38514693404096
815.7104310306697,967.0881707431711,1050.151686792756,1302.388736984475,-19.38514693404096
893.8014070824546,976.4609925916003,1100.6676262899416,1302.388736984475,-19.38514693404096
768.5736321197962,944.532740080877,1055.0773394594833,1302.388736984475,-19.38514693404096
885.9014126866638,1008.0863881747551,1175.025014614856,1302.388736984475,-19.38514693404096
839.511233015124,970.7770802504128,1046.4956868494858,1302.388736984475,-19.38514693404096
726.8096491058762,968.2722149904732,1062.594977698208,1302.388736984475,-19.38514693404096
704.9817096260931,844.3791860637225,1103.5847184462118,1302.388736984475,-19.38514693404096
762.6718622794838,970.1478314330702,1105.7926832708586,1302.388736984475,-19.38514693404096
510.44675811040537,409.0418772063886,981.9751328717147,1302.388736984475,-19.38514693404096
457.24650737337856,334.1215532638432,990.8955051274535,1302.388736984475,-19.38514693404096
592.6916290155623,461.80365705276523,1010.2834732333931,1302.388736984475,-19.38514693404096
540.1426149956469,478.40249344669905,1100.68665583561,1302.388736984475,-19.38514693404096
662.007609956374,645.4009495008653,1009.8487631826607,1302.388736984475,-19.38514693404096
477.7104148416479,364.6132478713862,1005.0037568492742,1302.388736984475,-19.38514693404096
367.6352375650217,212.83409290250424,964.4540303248414,1302.388736984475,-19.38514693404096
512.8669704836691,417.62367846580554,985.890050779012,1302.388736984475,-19.38514693404096
924.6910468818045,1078.6639443869192,1276.5683291022413,1302.388736984475,-19.38514693404096
460.1682804001557,351.34308402491,936.2381676672461,1302.388736984475,-19.38514693404096
922.8111836685215,1013.8041843416366,1111.1688874887896,1302.388736984475,-19.38514693404096
782.3878234861731,1007.4850332619069,1149.236351580198,1302.388736984475,-19.38514693404096
1035.9152713652268,1119.9792217007528,1220.828690988272,1302.388736984475,-19.38514693404096
322.3306135724247,186.29502052994522,937.2347586095528,1302.388736984475,-19.38514693404096
769.3353156280924,1035.9645495856062,1089.23703348172,1302.388736984475,-19.38514693404096
857.0965051176802,1024.332962587893,1184.3403054024543,1302.388736984475,-19.38514693404096
649.3806849776896,547.9185215504906,1225.3658504609198,1302.388736984475,-19.38514693404096
301.8794567671498,100.30453211596577,906.3266847751215,1302.388736984475,-19.38514693404096
564.9557117171357,462.1182795447081,1083.5529446544422,1302.388736984475,-19.38514693404096
657.1221547435031,701.3667872226154,1133.4843792049628,1302.388736984475,-19.38514693404096
772.4695911450516,1029.5335928286343,1188.6465398098774,1302.388736984475,-19.38514693404096
376.4143415775137,221.5713152924524,919.8059510084682,1302.388736984475,-19.38514693404096
543.144237714266,369.04629853850105,1065.0304449374587,1302.388736984475,-19.38514693404096
683.7030118934238,972.5835054889852,1134.6216803843913,1302.388736984475,-19.38514693404096
743.5372007673308,1048.7336797688927,1148.1000854597814,1302.388736984475,-19.38514693404096
915.5484639895734,982.4706038534546,1140.161731875553,1302.388736984475,-19.38514693404096
820.5448124341239,940.7897380747887,1133.9696183535054,1302.388736984475,-19.38514693404096
905.9381033212375,967.20048589657,1262.405911860153,1302.388736984475,-19.38514693404096
1000.9132357429271,1042.1907002066966,1313.480670825176,1313.480670825176,-19.38514693404096
717.1435288505369,924.6003195933694,1113.9631773114415,1313.480670825176,-19.38514693404096
808.1238405609115,964.6134441921275,1087.393277924959,1313.480670825176,-19.38514693404096
776.1833807803904,914.3930958994424,1122.318448641728,1313.480670825176,-19.38514693404096
801.4203203323544,972.1349971908693,1199.1307109572147,1313.480670825176,-19.38514693404096
808.4700051870315,972.9758899109125,997.58991416669,1313.480670825176,-19.38514693404096
677.598747959982,915.4222554438122,1016.2252012198911,1313.480670825176,-19.38514693404096
613.0382694550528,686.5884839694326,1009.3389078701384,1313.480670825176,-19.38514693404096
648.1885010933868,929.7339241723729,1042.3396907119159,1313.480670825176,-19.38514693404096
757.8168009613594,934.9188328848948,993.8655422467292,1313.480670825176,-19.38514693404096
545.8464455525192,452.7844671176438,996.887573095398,1313.480670825176,-19.38514693404096
724.8286264644258,940.7012413479604,1004.1418586759479,1313.480670825176,-19.38514693404096
700.1417819681992,939.9233805047852,993.5603672211896,1313.480670825176,-19.38514693404096
944.5569619338677,1083.9019367733324,1238.5554041237563,1313.480670825176,-19.38514693404096
589.8598537310656,884.6431493066065,931.0585102494839,1313.480670825176,-19.38514693404096
790.6376746896668,982.6504631705169,1091.7395053032585,1313.480670825176,-19.38514693404096
722.1510866107463,983.6062347974698,1158.047884730151,1313.480670825176,-19.38514693404096
827.5710155023893,1070.8397194340494,1223.0189153812944,1313.480670825176,-19.38514693404096
468.214249608788,482.7018237994017,960.6856025976579,1313.480670825176,-19.38514693404096
760.1462803151653,967.019364582358,1103.1719039992506,1313.480670825176,-19.38514693404096
788.3050885523165,965.7839720710037,1149.1644225027217,1313.480670825176,-19.38514693404096
1041.6525439822565,1101.8005105198208,1203.3246621620822,1313.480670825176,-19.38514693404096
347.49350832468457,279.36191563638283,909.9891893217078,1313.480670825176,-19.38514693404096
700.5829922919252,860.9576041854091,1105.6349808564523,1313.480670825176,-19.38514693404096
793.5656346853324,954.4057910811713,1141.5729436113686,1313.480670825176,-19.38514693404096
785.5852923266586,1084.015754312601,1133.6506219647697,1313.480670825176,-19.38514693404096
323.36688171343167,113.8211926689055,928.8217251201238,1313.480670825176,-19.38514693404096
626.6103190955698,655.9964997135706,1052.395082141052,1313.480670825176,-19.38514693404096
788.2526742411259,945.2890946228114,1150.0291658520416,1313.480670825176,-19.38514693404096
815.701565122871,1066.7308278801888,1118.1875733736106,1313.480670825176,-19.38514693404096
795.5658841020729,968.2624565172756,1072.6979828701976,1313.480670825176,-19.38514693404096
825.9820607325423,957.129041706055,1029.8094231868745,1313.480670825176,-19.38514693404096
840.6178139122865,972.2323578187606,1066.48485109739,1313.480670825176,-19.38514693404096
925.797513388627,972.3772673108955,1152.4652319675674,1313.480670825176,-19.38514693404096
825.2844250283973,948.7308032754133,1020.2624253401799,1313.480670825176,-19.38514693404096
804.3668122410328,963.4429031411596,1036.1600566052,1313.480670825176,-19.38514693404096
900.2469600534746,966.7891237353335,1094.800642833,1313.480670825176,-19.38514693404096
976.1887324194477,994.4510042312704,1093.3419269642893,1313.480670825176,-19.38514693404096
799.0239677263845,955.2518714752061,982.1920701584808,1313.480670825176,-19.38514693404096
669.996614470251,903.0888629663856,1005.7295526780098,1313.480670825176,-19.38514693404096
810.1187828203898,952.2587112282848,999.9859176222551,1313.480670825176,-19.38514693404096
682.4490327508116,949.3293152237146,1046.4413130671562,1313.480670825176,-19.38514693404096
770.1981051255409,965.584071258964,1007.7030212455327,1313.480670825176,-19.38514693404096
640.2608936832147,953.9643196202818,994.8295291085416,1313.480670825176,-19.38514693404096
608.7497058635302,664.0265802821627,1002.0093073929462,1313.480670825176,-19.38514693404096
593.3218570826256,588.1656184083165,1072.298876657707,1313.480670825176,-19.38514693404096
1004.034881098666,1089.0968029811334,1227.8382193557175,1313.480670825176,-19.38514693404096
711.4218652235053,899.8722169268709,935.7057311068745,1313.480670825176,-19.38514693404096
898.8829136644507,1063.0235741204372,1115.2051102449143,1313.480670825176,-19.38514693404096
939.0141762458256,1032.00804948509,1284.085991723146,1313.480670825176,-19.38514693404096
785.8595948021778,1114.6703876734098,1207.5187026241917,1313.480670825176,-19.38514693404096
659.0268536141178,890.7326366685248,948.4027251213266,1313.480670825176,-19.38514693404096
895.4052910307938,1044.4914351054238,1102.772097740831,1313.480670825176,-19.38514693404096
773.3524827520675,1004.3844342771862,1186.59371612273,1313.480670825176,-19.38514693404096
950.3393292695804,1123.9757141906077,1205.9758702170839,1313.480670825176,-19.38514693404096
367.50731618439545,303.55043804393824,908.5721340336379,1313.480670825176,-19.38514693404096
668.6422892106267,742.0748425472362,1070.0268246563328,1313.480670825176,-19.38514693404096
788.8544226249655,958.5620271568899,1155.220330093165,1313.480670825176,-19.38514693404096
770.8397170188372,1090.2055225435186,1194.321113542552,1313.480670825176,-19.38514693404096
402.5404305102685,190.67674083626025,924.8679258792669,1313.480670825176,-19.38514693404096
505.90331273985447,341.37529470793004,1081.3256619080285,1313.480670825176,-19.38514693404096
952.7069008320412,1085.7596958361576,1192.1652876214869,1313.480670825176,-19.38514693404096
825.0165626895457,1097.4757637800624,1179.7343581742255,1313.480670825176,-19.38514693404096
734.847823919438,935.5449387514116,1028.870511449661,1313.480670825176,-19.38514693404096
802.5721770051183,969.966238029683,1086.514503956827,1313.480670825176,-19.38514693404096
959.8380721279673,996.8078222150955,1107.1227530109838,1313.480670825176,-19.38514693404096
895.3351534233478,988.9261069981848,1115.9596884434068,1313.480670825176,-19.38514693404096
635.2252257764444,577.5473580105128,1046.68554339358,1313.480670825176,-19.38514693404096
661.5826832318395,638.811926791284,1138.2806344582693,1313.480670825176,-19.38514693404096
738.6275898523884,721.0509793581401,1112.6897286508122,1313.480670825176,-19.38514693404096
795.4859158576054,980.8308940258623,1142.5306664127095,1313.480670825176,-19.38514693404096
784.2215354248207,959.3531095260207,1036.8695313580813,1313.480670825176,-19.38514693404096
469.00491874074214,455.54984323027406,978.8463468230309,1313.480670825176,-19.38514693404096
521.5002927111561,466.4095324291768,1056.4211534912533,1313.480670825176,-19.38514693404096
669.7973715463944,691.7711315577368,1080.1187474932037,1313.480670825176,-19.38514693404096
676.5480726251768,941.570112111839,1017.9232532873374,1313.480670825176,-19.38514693404096
606.6507452392381,952.724982535191,993.7444019521927,1313.480670825176,-19.38514693404096
390.54619743127677,347.62017889101395,1001.9979878248977,1313.480670825176,-19.38514693404096
408.31560163206274,383.3196821360091,987.6776123117613,1313.480670825176,-19.38514693404096
757.1211545022403,693.7218055304919,1260.6454520133075,1313.480670825176,-19.38514693404096
677.4711172893282,877.2513792886919,950.1548397468497,1313.480670825176,-19.38514693404096
636.2514544116302,514.0299166823012,1111.3279164677149,1313.480670825176,-19.38514693404096
749.3214640248577,971.5678389975131,1275.5907647840713,1313.480670825176,-19.38514693404096
945.9440227962971,1123.9871561357434,1329.0652715021017,1329.0652715021017,-19.38514693404096
621.843778197752,743.8633069004062,908.9649499010476,1329.0652715021017,-19.38514693404096
596.9732296720082,553.4440817671508,1094.79846433541,1329.0652715021017,-19.38514693404096
923.4183456043373,1103.860986924681,1199.576018455786,1329.0652715021017,-19.38514693404096
1014.9183802543135,1151.0239699555477,1265.5128357031163,1329.0652715021017,-19.38514693404096
467.0472034494936,412.6650503126432,915.1659619926958,1329.0652715021017,-19.38514693404096
495.6756798531906,300.7723374944647,1066.3787833063034,1329.0652715021017,-19.38514693404096
880.0994744622909,1057.8694298433777,1150.719414228816,1329.0652715021017,-19.38514693404096
771.8860410109468,1060.7925976518386,1161.1841738613562,1329.0652715021017,-19.38514693404096
356.67218206653166,179.75059856352985,916.4323223473809,1329.0652715021017,-19.38514693404096
633.1192316907225,450.18142660373195,1082.800830761162,1329.0652715021017,-19.38514693404096
648.8227961259153,666.2109703938538,1172.745495994795,1329.0652715021017,-19.38514693404096
780.7823030399462,1085.5824927244394,1181.8052887646188,1329.0652715021017,-19.38514693404096
928.1879820647539,975.0702939486633,1059.1984752879146,1329.0652715021017,-19.38514693404096
853.8665056955408,972.780207226788,1054.9061921430202,1329.0652715021017,-19.38514693404096
936.830976284563,967.4269414968769,1134.104966505391,1329.0652715021017,-19.38514693404096
820.8741392065896,990.4762781290755,1254.6866123535995,1329.0652715021017,-19.38514693404096
707.5677029964128,854.8679962174447,1035.8929977871974,1329.0652715021017,-19.38514693404096
852.9654974780118,973.6583196602417,1105.9848689735572,1329.0652715021017,-19.38514693404096
765.024217527765,948.6422632378302,1070.9514663823934,1329.0652715021017,-19.38514693404096
798.8854091870029,964.2632591764515,1042.598114899156,1329.0652715021017,-19.38514693404096
698.9667236947586,871.5028145852989,995.739061974056,1329.0652715021017,-19.38514693404096
458.8491903443366,270.9233808754169,985.4442663499103,1329.0652715021017,-19.38514693404096
571.6600223155482,703.9691204284177,1009.9241556937889,1329.0652715021017,-19.38514693404096
539.2048247203229,707.0247870385223,994.3413153728701,1329.0652715021017,-19.38514693404096
682.7280066774014,714.6239377874925,1005.0601037380563,1329.0652715021017,-19.38514693404096
471.1470419398863,452.01562699403655,988.5978023470547,1329.0652715021017,-19.38514693404096
623.528959625679,926.1714728911217,1014.3938350608629,1329.0652715021017,-19.38514693404096
537.3145898342297,438.2908212044549,1009.4871525770179,1329.0652715021017,-19.38514693404096
874.8739837960808,958.4708227659625,1253.3004434194363,1329.0652715021017,-19.38514693404096
683.0730368156709,874.1046117333692,953.8912471498782,1329.0652715021017,-19.38514693404096
995.6414166304401,1076.3885688696525,1106.543783720328,1329.0652715021017,-19.38514693404096
969.4639424787275,1107.6485089290254,1200.331501109356,1329.0652715021017,-19.38514693404096
936.4872233452858,1116.3762175853897,1280.8678778219428,1329.0652715021017,-19.38514693404096
512.9307925613768,741.9469656789076,909.8948656844482,1329.0652715021017,-19.38514693404096
746.5365866480644,1035.0110549843037,1081.449566720559,1329.0652715021017,-19.38514693404096
949.7924893582888,1062.8275375120859,1260.70103705222,1329.0652715021017,-19.38514693404096
