mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
-2.7986544102567095e+50,340.49528653604716,-6.886765008161217e+49,340.49528653604716,-3.538400841907741e+51
327.0766958823123,361.8324546075173,324.58804877272286,361.8324546075173,-3.538400841907741e+51
325.18891833014396,646.9605118866046,319.1217479589303,646.9605118866046,-3.538400841907741e+51
349.22101929931495,991.637864601336,319.0409544398416,991.637864601336,-3.538400841907741e+51
374.58505654016807,976.3322349212835,330.8097761838711,991.637864601336,-3.538400841907741e+51
351.81219609403234,966.9116100209565,320.7405859732357,991.637864601336,-3.538400841907741e+51
353.49984147130766,476.3300046158497,343.9989159995595,991.637864601336,-3.538400841907741e+51
452.83324870344893,970.9049702292675,358.95143914933783,991.637864601336,-3.538400841907741e+51
410.11155346157096,985.3381580401522,335.0456659471775,991.637864601336,-3.538400841907741e+51
413.35749674879213,970.992771643117,338.84132617800446,991.637864601336,-3.538400841907741e+51
541.2510908907694,965.567382895456,380.1113562753469,991.637864601336,-3.538400841907741e+51
346.51252373232825,587.2061351570437,322.9120021335433,991.637864601336,-3.538400841907741e+51
598.4499821718509,980.5923934002004,480.33416319923316,991.637864601336,-3.538400841907741e+51
385.3852825086989,986.6422675529534,330.607586184244,991.637864601336,-3.538400841907741e+51
534.9483404405145,989.3739437723951,338.9589805466857,991.637864601336,-3.538400841907741e+51
493.4953384766166,985.9175976047474,374.1368368370164,991.637864601336,-3.538400841907741e+51
399.62054479220734,967.4778552764726,367.1640556683252,991.637864601336,-3.538400841907741e+51
447.076307170644,971.322634948248,343.66771618238516,991.637864601336,-3.538400841907741e+51
510.7736777032668,955.2933639776551,346.0731789427549,991.637864601336,-3.538400841907741e+51
480.5607776082998,966.9972717842777,349.1604211725557,991.637864601336,-3.538400841907741e+51
559.5246588906947,980.5191723824388,357.34201691371527,991.637864601336,-3.538400841907741e+51
456.1910879617984,985.255415742136,337.46333444683677,991.637864601336,-3.538400841907741e+51
545.5408558283755,980.1599791401807,362.53128075843586,991.637864601336,-3.538400841907741e+51
709.453591131734,973.0256195442071,845.1053481756048,991.637864601336,-3.538400841907741e+51
711.5876109989562,968.8524297714827,943.0837656929746,991.637864601336,-3.538400841907741e+51
581.1485270832944,965.0840243106246,392.33786289795256,991.637864601336,-3.538400841907741e+51
509.80501470762886,972.9712629114963,343.77039132959095,991.637864601336,-3.538400841907741e+51
658.9300673018901,975.7667022991935,653.6588812022009,991.637864601336,-3.538400841907741e+51
452.00524295282514,985.1488820176758,346.9123429413324,991.637864601336,-3.538400841907741e+51
639.140617659258,978.6723233564132,497.25360733539674,991.637864601336,-3.538400841907741e+51
574.7153118775547,981.4171888571312,439.12762969154795,991.637864601336,-3.538400841907741e+51
722.3839475323978,983.3657429272351,956.2690790816603,991.637864601336,-3.538400841907741e+51
