mean_eval,median_eval,pop_best_eval,best_eval,worst_eval
-1.0518134327187673e+48,326.2282659400308,556.3647944752857,556.3647944752857,-2.4191708952531647e+49
313.5045276625231,320.16557774278783,395.56445381072115,556.3647944752857,-2.4191708952531647e+49
330.8587847470453,325.9204462180754,370.01151578158755,556.3647944752857,-2.4191708952531647e+49
338.3893874791284,333.1347763537836,452.3559824343761,556.3647944752857,-2.4191708952531647e+49
341.4497196739818,339.73776220088587,444.13220396745123,556.3647944752857,-2.4191708952531647e+49
330.44785245016243,331.28754720829653,492.7112847814594,556.3647944752857,-2.4191708952531647e+49
338.81376088769105,321.00167669246235,591.2216273899887,591.2216273899887,-2.4191708952531647e+49
367.38189090384105,332.7238944824564,756.8294415961144,756.8294415961144,-2.4191708952531647e+49
345.4309229589791,330.947873944023,588.0393417686445,756.8294415961144,-2.4191708952531647e+49
332.98398734588574,330.4093875426525,373.78218810634075,756.8294415961144,-2.4191708952531647e+49
349.2261374025047,332.03981116319494,683.8436534079894,756.8294415961144,-2.4191708952531647e+49
308.09868264997664,333.28902392480137,399.5859593644847,756.8294415961144,-2.4191708952531647e+49
324.8739861015587,326.1712764586082,485.78251337446284,756.8294415961144,-2.4191708952531647e+49
338.01260349334393,334.538570620738,427.4876192740174,756.8294415961144,-2.4191708952531647e+49
357.1066411784365,347.0684894325718,482.05818029079336,756.8294415961144,-2.4191708952531647e+49
338.3262496709434,333.6043599401682,383.5621507466746,756.8294415961144,-2.4191708952531647e+49
354.1312670550427,334.2571481224306,574.8602765850528,756.8294415961144,-2.4191708952531647e+49
301.1816672436704,332.98712498549787,420.5868018306262,756.8294415961144,-2.4191708952531647e+49
297.89542232231224,321.3511724172681,364.8687368750637,756.8294415961144,-2.4191708952531647e+49
354.884331618117,329.7022129237769,505.26450458369953,756.8294415961144,-2.4191708952531647e+49
324.2479908959301,333.0215911545699,380.05975722965263,756.8294415961144,-2.4191708952531647e+49
364.47144066318714,341.19294717403,600.9309251009439,756.8294415961144,-2.4191708952531647e+49
350.3332685598639,342.3934391638625,464.88462726069633,756.8294415961144,-2.4191708952531647e+49
358.5203832732539,354.57332128057357,454.8947333280475,756.8294415961144,-2.4191708952531647e+49
307.72312673434715,329.95645144728985,387.5978143532722,756.8294415961144,-2.4191708952531647e+49
343.1188022940594,335.614406869008,517.1086911668467,756.8294415961144,-2.4191708952531647e+49
358.3060487169902,344.3338122020912,498.14622019226886,756.8294415961144,-2.4191708952531647e+49
353.6739214733779,341.5820293034167,445.048256757797,756.8294415961144,-2.4191708952531647e+49
353.2406649898901,345.62666281551515,546.1823727001588,756.8294415961144,-2.4191708952531647e+49
331.2370573237672,343.4314788028715,394.98307087167,756.8294415961144,-2.4191708952531647e+49
313.80633790955704,328.1947236036819,359.9162913144891,756.8294415961144,-2.4191708952531647e+49
337.3179168724242,337.3265115650266,502.2342044843475,756.8294415961144,-2.4191708952531647e+49
344.9387155425542,340.0187958325065,404.8905369966972,756.8294415961144,-2.4191708952531647e+49
354.4993864160033,350.8855970704002,426.793528245147,756.8294415961144,-2.4191708952531647e+49
349.1340128438205,339.16024345023465,559.4486775391996,756.8294415961144,-2.4191708952531647e+49
344.84463083816814,356.3313441398293,685.5448996640316,756.8294415961144,-2.4191708952531647e+49
271.76212271183306,329.2226605434684,480.29259060054056,756.8294415961144,-2.4191708952531647e+49
340.4936848908338,339.185582925029,544.0312352896285,756.8294415961144,-2.4191708952531647e+49
353.37466606714423,343.17751933550846,449.58159243534743,756.8294415961144,-2.4191708952531647e+49
355.47069316251856,339.4276320377906,525.5856445444201,756.8294415961144,-2.4191708952531647e+49
293.1919022036959,334.3879293846791,500.7371558078413,756.8294415961144,-2.4191708952531647e+49
326.04346670120356,344.2988561941788,481.4410306887249,756.8294415961144,-2.4191708952531647e+49
353.8998238162615,340.77574454455663,628.6406893298173,756.8294415961144,-2.4191708952531647e+49
349.8134847718098,343.7737248439833,421.80505577669464,756.8294415961144,-2.4191708952531647e+49
344.44272058007886,343.4611727544851,599.5659304706497,756.8294415961144,-2.4191708952531647e+49
335.4394046045867,345.5147873674551,607.5894815118852,756.8294415961144,-2.4191708952531647e+49
377.66218105641934,367.6579008592421,857.8987796870541,857.8987796870541,-2.4191708952531647e+49
299.7573428962199,361.4314910993137,607.4770151379706,857.8987796870541,-2.4191708952531647e+49
350.7375590490035,346.44072294064,464.7837220420416,857.8987796870541,-2.4191708952531647e+49
346.9534473430587,344.60266533263103,421.47848785445115,857.8987796870541,-2.4191708952531647e+49
318.3045842285125,350.9697824894861,647.7414450841933,857.8987796870541,-2.4191708952531647e+49
340.4833663142821,338.8049855005059,570.380659173497,857.8987796870541,-2.4191708952531647e+49
379.7475120752326,346.8582049098395,803.6344876183864,857.8987796870541,-2.4191708952531647e+49
